주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,305,314,218,252,132
영업이익,32,5,-41,-54,-93
영업이익(발표기준),32,5,-41,-54,-93
세전계속사업이익,27,6,-42,-143,-192
당기순이익,22,4,-34,-154,-195
  당기순이익(지배),22,4,-34,-154,-194
  당기순이익(비지배),,,,,-1
자산총계,145,199,247,223,650
부채총계,67,45,125,187,183
자본총계,78,154,122,35,467
  자본총계(지배),78,154,122,35,456
  자본총계(비지배),,,,,11
자본금,10,13,13,17,54
영업활동현금흐름,-33,-27,-55,44,-1
투자활동현금흐름,39,-12,-10,-107,-32
재무활동현금흐름,-1,39,66,62,386
CAPEX,0,3,10,64,18
FCF,-33,-30,-65,-20,-19
이자발생부채,56,24,84,110,115
영업이익률,10.37,1.49,-18.89,-21.36,-69.91
순이익률,7.30,1.20,-15.40,-61.20,-147.38
ROE(%),33.20,3.24,-24.30,-195.85,-78.95
ROA(%),16.61,2.18,-15.05,-65.67,-44.71
부채비율,85.77,29.29,102.01,533.24,39.13
자본유보율,701.13,"1,053.15",800.84,89.06,739.25
EPS(원),894,146,"-1,124","-4,574","-4,152"
PER(배),,58.79,N/A,N/A,N/A
BPS(원),"3,137","5,158","4,098",920,"4,225"
PBR(배),0.00,1.66,1.74,5.87,1.94
현금DPS(원),0,0,0,0,
현금배당수익률,,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"2,189,972","2,985,306","2,985,306","3,820,593","10,786,221"
