주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,428,461,702,892,734
영업이익,54,56,92,137,13
영업이익(발표기준),54,56,92,137,13
세전계속사업이익,56,53,85,139,-157
당기순이익,54,51,74,119,-126
  당기순이익(지배),57,46,72,119,-116
  당기순이익(비지배),-3,4,2,0,-11
자산총계,706,777,963,"1,075","2,301"
부채총계,158,192,318,337,"1,121"
자본총계,548,585,645,738,"1,181"
  자본총계(지배),548,580,638,731,"1,184"
  자본총계(비지배),-1,,7,7,-4
자본금,18,18,36,36,45
영업활동현금흐름,111,2,324,135,-37
투자활동현금흐름,-90,-42,-177,-102,-204
재무활동현금흐름,-6,18,0,-19,"1,176"
CAPEX,13,14,35,41,42
FCF,99,-11,290,94,-79
이자발생부채,0,32,18,21,526
영업이익률,12.56,12.14,13.17,15.31,1.73
순이익률,12.62,10.98,10.48,13.29,-17.22
ROE(%),10.76,8.23,11.74,17.32,-12.07
ROA(%),7.72,6.83,8.46,11.64,-7.49
부채비율,28.85,32.81,49.40,45.68,94.92
자본유보율,"2,941.37","3,149.42","1,712.14","1,996.80","2,565.90"
EPS(원),779,639,984,"1,631","-1,361"
PER(배),26.94,19.52,19.77,19.62,N/A
BPS(원),"7,578","8,038","8,865","10,230","13,216"
PBR(배),2.77,1.55,2.19,3.13,3.48
현금DPS(원),156,106,210,340,140
현금배당수익률,0.74,0.85,1.08,1.06,0.30
현금배당성향(%),19.87,16.32,21.13,20.49,-10.85
발행주식수(보통주),"7,268,487","7,268,487","7,268,487","7,268,487","9,085,607"
