주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,393,341,385,451,593
영업이익,1,12,15,8,26
영업이익(발표기준),1,12,15,8,26
세전계속사업이익,-10,1,2,4,17
당기순이익,-10,1,2,4,17
  당기순이익(지배),-10,1,2,4,19
  당기순이익(비지배),0,0,0,0,-2
자산총계,569,488,548,583,774
부채총계,330,253,289,275,417
자본총계,239,235,260,308,357
  자본총계(지배),238,234,256,305,355
  자본총계(비지배),1,,4,3,1
자본금,31,31,35,44,88
영업활동현금흐름,33,68,60,68,101
투자활동현금흐름,-61,8,-74,-113,-86
재무활동현금흐름,6,-59,33,27,113
CAPEX,45,50,66,92,78
FCF,-12,19,-6,-24,24
이자발생부채,275,215,230,212,317
영업이익률,0.19,3.51,3.81,1.80,4.35
순이익률,-2.63,0.34,0.55,0.88,2.84
ROE(%),-4.20,0.51,0.92,1.47,5.79
ROA(%),-1.81,0.22,0.41,0.70,2.48
부채비율,138.43,107.68,111.19,89.16,116.94
자본유보율,684.15,693.31,684.03,624.38,298.91
EPS(원),-82,10,18,28,108
PER(배),N/A,134.67,104.87,477.20,249.40
BPS(원),"1,917","1,888","1,845","1,724","2,010"
PBR(배),1.12,0.68,1.01,7.63,13.41
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"12,400,000","12,400,000","13,878,044","17,679,298","17,679,298"
