주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,382,403,465,613,604
영업이익,29,15,38,80,42
영업이익(발표기준),29,15,38,80,42
세전계속사업이익,27,80,191,194,78
당기순이익,27,66,152,157,69
  당기순이익(지배),27,66,152,157,69
  당기순이익(비지배),,,,,
자산총계,950,983,"1,164","1,292","1,344"
부채총계,126,91,137,131,111
자본총계,824,893,"1,027","1,162","1,233"
  자본총계(지배),824,893,"1,027","1,162","1,233"
  자본총계(비지배),,,,,
자본금,59,59,59,59,59
영업활동현금흐름,70,72,43,47,6
투자활동현금흐름,15,9,117,-9,56
재무활동현금흐름,-61,-56,-8,-14,-14
CAPEX,7,5,11,22,20
FCF,63,68,32,25,-14
이자발생부채,60,0,6,4,3
영업이익률,7.50,3.78,8.16,13.08,6.96
순이익률,7.13,16.34,32.76,25.66,11.38
ROE(%),3.41,7.68,15.87,14.37,5.74
ROA(%),2.83,6.82,14.18,12.81,5.22
부채비율,15.26,10.19,13.34,11.24,8.97
자본유보율,"1,267.11","1,432.60","1,668.68","1,911.38","2,006.99"
EPS(원),232,554,"1,280","1,322",578
PER(배),52.47,14.87,8.17,9.57,16.61
BPS(원),"7,128","7,641","8,795","9,946","10,556"
PBR(배),1.71,1.08,1.19,1.27,0.91
현금DPS(원),50,50,100,100,100
현금배당수익률,0.41,0.61,0.96,0.79,1.04
현금배당성향(%),21.20,8.86,7.67,7.42,16.99
발행주식수(보통주),"11,776,231","11,898,263","11,898,263","11,898,263","11,898,263"
