주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,264,191,355,370,162
영업이익,-75,-74,-28,-20,-94
영업이익(발표기준),-75,-74,-28,-20,-94
세전계속사업이익,-96,-80,-10,-27,-134
당기순이익,-95,-80,-10,-27,-134
  당기순이익(지배),-95,-80,-10,-27,-134
  당기순이익(비지배),,,,,
자산총계,457,464,411,405,264
부채총계,231,309,229,248,219
자본총계,225,155,182,156,45
  자본총계(지배),225,155,182,156,45
  자본총계(비지배),,,,,
자본금,53,53,77,77,83
영업활동현금흐름,10,-34,-22,19,-63
투자활동현금흐름,-3,-61,76,-5,-8
재무활동현금흐름,22,53,-47,22,9
CAPEX,9,58,23,2,7
FCF,1,-92,-45,17,-69
이자발생부채,196,242,153,176,165
영업이익률,-28.53,-38.69,-7.95,-5.29,-58.14
순이익률,-35.96,-41.66,-2.80,-7.22,-82.55
ROE(%),-36.26,-41.92,-5.89,-15.76,-132.72
ROA(%),-18.87,-17.32,-2.27,-6.54,-39.96
부채비율,102.64,199.41,125.42,159.03,485.24
자본유보율,366.09,232.26,163.14,129.01,-19.88
EPS(원),-752,-613,-70,-166,-821
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"1,846","1,271","1,202","1,030",276
PBR(배),2.25,1.27,1.13,1.36,24.02
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"13,004,220","13,004,220","16,090,809","16,090,809","17,346,476"
