주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,264,294,192,167,150
영업이익,42,33,28,36,31
영업이익(발표기준),42,33,28,36,31
세전계속사업이익,36,27,25,42,34
당기순이익,29,22,20,33,27
  당기순이익(지배),29,22,20,33,27
  당기순이익(비지배),,,,,
자산총계,"1,011","1,082","1,124","1,146",944
부채총계,311,375,412,420,200
자본총계,700,707,712,726,744
  자본총계(지배),700,707,712,726,744
  자본총계(비지배),,,,,
자본금,57,57,57,57,57
영업활동현금흐름,38,-5,97,-18,43
투자활동현금흐름,15,-30,-104,43,167
재무활동현금흐름,-8,-14,-16,-21,-207
CAPEX,,1,0,0,1
FCF,38,-6,97,-18,42
이자발생부채,204,204,202,200,0
영업이익률,15.92,11.15,14.33,21.78,20.82
순이익률,10.80,7.35,10.30,19.63,17.63
ROE(%),4.09,3.07,2.79,4.55,3.61
ROA(%),2.92,2.06,1.79,2.88,2.54
부채비율,44.40,53.13,57.85,57.84,26.84
자본유보율,"1,266.14","1,286.81","1,304.79","1,354.57","1,385.95"
EPS(원),251,190,174,288,234
PER(배),15.59,20.82,21.63,13.82,18.02
BPS(원),"7,557","7,741","7,905","8,434","8,638"
PBR(배),0.52,0.51,0.48,0.47,0.49
현금DPS(원),100,100,50,,100
현금배당수익률,2.55,2.53,1.33,,2.38
현금배당성향(%),32.44,42.35,22.76,26.34,32.47
발행주식수(보통주),"11,355,368","11,355,368","11,355,368","11,355,368","11,355,368"
