주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,42,11,17,54,90
영업이익,9,-33,-54,-13,-10
영업이익(발표기준),9,-33,-54,-13,-10
세전계속사업이익,6,-32,-54,-14,-78
당기순이익,6,-32,-55,-14,-78
  당기순이익(지배),7,-32,-55,-14,-78
  당기순이익(비지배),0,0,0,0,0
자산총계,151,124,92,114,639
부채총계,8,8,12,48,160
자본총계,143,117,80,66,479
  자본총계(지배),143,117,80,66,479
  자본총계(비지배),0,0,0,0,0
자본금,1,64,64,64,83
영업활동현금흐름,-14,4,-39,-11,-26
투자활동현금흐름,-34,-33,-19,-10,-50
재무활동현금흐름,101,18,13,36,542
CAPEX,23,13,7,5,6
FCF,-37,-9,-45,-16,-31
이자발생부채,1,0,0,31,140
영업이익률,21.19,-318.01,-318.91,-24.85,-11.49
순이익률,15.50,-308.64,-324.55,-25.92,-87.46
ROE(%),,-24.99,-55.90,-19.27,-28.81
ROA(%),,-23.56,-50.76,-13.63,-20.84
부채비율,5.59,6.53,14.70,72.91,33.35
자본유보율,"11,010.66",74.74,-11.89,-33.98,450.64
EPS(원),56,-252,-428,-108,-492
PER(배),,,,,N/A
BPS(원),"1,111",907,623,502,"2,895"
PBR(배),0.00,0.00,0.00,0.00,9.38
현금DPS(원),0,0,0,0,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"12,855,000","12,855,000","12,855,000","12,855,000","16,135,214"
