주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,806,758,423,696,246
영업이익,103,26,-74,41,-75
영업이익(발표기준),103,26,-74,41,-75
세전계속사업이익,53,12,-102,35,-70
당기순이익,50,13,-110,-23,56
  당기순이익(지배),50,13,-110,-10,80
  당기순이익(비지배),,,,-13,-24
자산총계,977,852,862,610,934
부채총계,524,547,667,421,547
자본총계,453,305,195,189,387
  자본총계(지배),453,305,195,185,375
  자본총계(비지배),,,,4,12
자본금,56,56,56,56,58
영업활동현금흐름,145,-87,-78,113,-97
투자활동현금흐름,-145,-16,41,-8,-11
재무활동현금흐름,83,35,74,-102,122
CAPEX,8,1,0,15,12
FCF,137,-88,-78,98,-108
이자발생부채,261,248,340,247,330
영업이익률,12.79,3.47,-17.36,5.93,-30.29
순이익률,6.22,1.69,-26.09,-3.26,22.73
ROE(%),11.44,3.38,-44.15,-5.25,28.53
ROA(%),5.77,1.40,-12.88,-3.08,7.26
부채비율,115.75,179.11,342.33,222.52,141.39
자본유보율,726.94,516.97,319.61,306.60,456.69
EPS(원),448,114,-987,-89,705
PER(배),15.05,36.12,N/A,N/A,5.03
BPS(원),"4,101","2,924","1,866","1,772","3,268"
PBR(배),1.64,1.41,2.30,1.98,1.09
현금DPS(원),150,100,0,0,0
현금배당수익률,2.23,2.42,0.00,0.00,0.00
현금배당성향(%),33.03,83.34,0.00,0.00,
발행주식수(보통주),"11,192,368","11,192,368","11,192,368","11,192,368","11,630,420"
