주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,91,92,60,91,124
영업이익,-117,-117,-232,-187,-227
영업이익(발표기준),-117,-117,-232,-187,-227
세전계속사업이익,-145,-141,-263,-198,-218
당기순이익,-156,-143,-264,-197,-218
  당기순이익(지배),-154,-136,-246,-185,-213
  당기순이익(비지배),-2,-6,-18,-13,-5
자산총계,459,732,"1,136",825,"1,031"
부채총계,225,256,449,339,371
자본총계,234,476,687,486,660
  자본총계(지배),235,477,707,516,681
  자본총계(비지배),-1,,-20,-30,-21
자본금,81,104,120,127,190
영업활동현금흐름,-106,-115,-133,-140,-170
투자활동현금흐름,65,-258,-381,298,-248
재무활동현금흐름,62,366,559,-136,393
CAPEX,81,16,153,30,46
FCF,-188,-131,-287,-170,-216
이자발생부채,175,174,309,182,193
영업이익률,-128.52,-127.59,-385.60,-204.92,-183.28
순이익률,-170.97,-155.96,-439.57,-216.09,-175.96
ROE(%),,-38.36,-41.61,-30.20,-35.67
ROA(%),,-24.00,-28.25,-20.13,-23.51
부채비율,96.17,53.83,65.37,69.63,56.28
자본유보율,176.36,348.57,478.02,280.90,243.75
EPS(원),-864,-632,-972,-663,-695
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"1,180","2,005","2,614","1,786","1,791"
PBR(배),8.86,9.62,2.76,3.92,1.83
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"19,894,664","23,787,448","23,815,433","28,369,877","37,937,925"
