주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,485","1,376","1,319","1,495","2,148"
영업이익,52,41,70,74,106
영업이익(발표기준),52,41,70,74,106
세전계속사업이익,58,48,94,103,107
당기순이익,47,35,70,76,87
  당기순이익(지배),47,35,70,76,87
  당기순이익(비지배),,,,,
자산총계,853,927,944,"1,232","1,307"
부채총계,303,403,364,545,562
자본총계,549,523,580,687,746
  자본총계(지배),549,523,580,687,746
  자본총계(비지배),,,,,
자본금,75,75,76,77,77
영업활동현금흐름,47,136,-51,213,-239
투자활동현금흐름,-3,-72,66,-84,-9
재무활동현금흐름,2,-42,-29,96,-65
CAPEX,2,1,1,2,94
FCF,46,135,-53,211,-333
이자발생부채,18,23,12,77,34
영업이익률,3.50,2.96,5.32,4.92,4.95
순이익률,3.17,2.54,5.32,5.07,4.04
ROE(%),8.91,6.51,12.73,11.95,12.10
ROA(%),5.46,3.92,7.51,6.96,6.83
부채비율,55.23,77.04,62.74,79.27,75.33
자본유보율,674.40,704.57,787.76,892.82,"1,015.64"
EPS(원),317,234,466,498,565
PER(배),11.91,14.59,8.96,14.63,11.85
BPS(원),"4,012","4,222","4,750","5,291","5,940"
PBR(배),0.94,0.81,0.88,1.38,1.13
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"14,936,878","14,936,878","15,216,878","15,356,878","15,356,878"
