주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,402","1,444","1,431","1,304","1,414"
영업이익,106,55,64,1,-122
영업이익(발표기준),106,55,64,1,-122
세전계속사업이익,103,45,46,-19,-132
당기순이익,73,30,39,-14,-141
  당기순이익(지배),73,30,38,-14,-142
  당기순이익(비지배),0,0,1,0,0
자산총계,"1,049","1,054","1,102","1,116","1,168"
부채총계,412,392,406,441,623
자본총계,637,663,696,675,545
  자본총계(지배),635,660,693,671,542
  자본총계(비지배),3,,3,3,3
자본금,70,71,73,75,76
영업활동현금흐름,59,12,32,56,8
투자활동현금흐름,-35,-22,-27,-44,-43
재무활동현금흐름,-21,-11,-5,2,35
CAPEX,25,18,19,40,17
FCF,33,-6,13,16,-10
이자발생부채,68,63,65,75,104
영업이익률,7.57,3.82,4.50,0.07,-8.62
순이익률,5.22,2.09,2.73,-1.07,-9.99
ROE(%),12.14,4.66,5.68,-2.05,-23.33
ROA(%),7.26,2.87,3.62,-1.26,-12.37
부채비율,64.59,59.07,58.27,65.41,114.34
자본유보율,692.75,713.44,742.65,688.76,486.00
EPS(원),469,193,246,-90,-908
PER(배),13.55,20.00,16.60,N/A,N/A
BPS(원),"4,125","4,292","4,506","4,366","3,473"
PBR(배),1.54,0.90,0.91,1.25,1.59
현금DPS(원),45,46,47,48,49
현금배당수익률,0.71,1.18,1.14,0.88,0.88
현금배당성향(%),9.43,23.32,18.67,-52.71,-5.40
발행주식수(보통주),"15,593,077","15,593,077","15,593,077","15,593,077","15,593,077"
