주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,411,559,"1,154","1,069","1,074"
영업이익,-59,27,-20,2,38
영업이익(발표기준),-59,27,-20,2,38
세전계속사업이익,-105,-32,-105,-54,145
당기순이익,-106,-32,-103,-99,136
  당기순이익(지배),-100,-28,-89,-84,137
  당기순이익(비지배),-7,-4,-14,-15,-1
자산총계,614,787,760,618,620
부채총계,288,461,504,433,243
자본총계,326,326,256,185,377
  자본총계(지배),323,327,271,210,405
  자본총계(비지배),3,-1,-15,-26,-27
자본금,117,124,132,141,160
영업활동현금흐름,28,19,10,3,-22
투자활동현금흐름,-102,-152,-25,0,190
재무활동현금흐름,48,122,39,-4,-126
CAPEX,18,16,14,7,7
FCF,10,3,-4,-4,-29
이자발생부채,199,341,345,298,113
영업이익률,-14.26,4.84,-1.74,0.17,3.56
순이익률,-25.87,-5.65,-8.91,-9.27,12.64
ROE(%),-30.53,-8.54,-29.81,-35.10,44.64
ROA(%),-16.70,-4.51,-13.29,-14.38,21.93
부채비율,88.48,141.46,196.81,234.74,64.44
자본유보율,197.00,179.02,121.03,60.14,163.81
EPS(원),-468,-113,-357,-308,464
PER(배),N/A,N/A,N/A,N/A,4.12
BPS(원),"1,413","1,343","1,043",758,"1,279"
PBR(배),2.05,1.56,2.27,2.18,1.49
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"23,312,456","24,791,119","26,404,764","28,163,495","32,049,634"
