주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,227,203,193,192,195
영업이익,125,111,95,81,64
영업이익(발표기준),125,111,95,81,64
세전계속사업이익,132,124,113,80,67
당기순이익,106,96,90,66,57
  당기순이익(지배),106,96,90,66,57
  당기순이익(비지배),,,,,
자산총계,768,821,904,936,991
부채총계,37,34,56,45,34
자본총계,730,786,849,892,956
  자본총계(지배),730,786,849,892,956
  자본총계(비지배),,,,,
자본금,16,16,16,16,16
영업활동현금흐름,105,85,78,73,61
투자활동현금흐름,55,-88,16,-17,33
재무활동현금흐름,-97,-24,-24,-33,-27
CAPEX,3,3,1,2,3
FCF,102,82,77,70,58
이자발생부채,0,0,25,18,12
영업이익률,55.28,54.86,49.40,42.25,32.69
순이익률,46.76,47.63,46.69,34.53,29.28
ROE(%),14.62,12.72,11.00,7.60,6.17
ROA(%),13.92,12.15,10.43,7.19,5.92
부채비율,5.13,4.34,6.58,5.03,3.60
자본유보율,"6,041.49","6,496.84","6,930.76","7,222.54","7,459.15"
EPS(원),"3,398","3,022","2,817","2,072","1,787"
PER(배),8.37,7.58,7.61,9.12,13.40
BPS(원),"33,514","36,145","39,003","41,610","44,633"
PBR(배),0.85,0.63,0.55,0.45,0.54
현금DPS(원),"1,080",950,900,900,900
현금배당수익률,3.80,4.15,4.20,4.76,3.76
현금배당성향(%),22.20,21.42,21.77,29.14,33.80
발행주식수(보통주),"3,192,883","3,192,883","3,192,883","3,192,883","3,192,883"
