주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,636,769,744,896,"1,079"
영업이익,60,82,64,67,46
영업이익(발표기준),60,82,64,67,46
세전계속사업이익,36,84,65,50,67
당기순이익,31,69,54,40,57
  당기순이익(지배),31,70,54,40,58
  당기순이익(비지배),-1,0,0,0,0
자산총계,973,"1,100","1,175","1,479","1,863"
부채총계,397,438,471,748,"1,053"
자본총계,576,662,704,732,810
  자본총계(지배),587,674,703,731,810
  자본총계(비지배),-12,,0,1,0
자본금,41,41,41,41,41
영업활동현금흐름,84,-53,105,29,-8
투자활동현금흐름,-150,2,-141,-224,-136
재무활동현금흐름,-15,49,12,242,282
CAPEX,47,44,38,218,197
FCF,36,-97,66,-188,-205
이자발생부채,316,339,363,617,863
영업이익률,9.41,10.68,8.58,7.52,4.28
순이익률,4.81,9.02,7.24,4.47,5.31
ROE(%),5.45,11.06,7.81,5.58,7.47
ROA(%),3.20,6.69,4.73,3.02,3.43
부채비율,68.93,66.16,66.95,102.22,129.97
자본유보율,"1,377.34","1,554.89","1,656.99","1,725.32","1,919.14"
EPS(원),385,856,661,492,707
PER(배),15.75,8.60,10.26,23.19,16.42
BPS(원),"7,445","8,274","8,633","8,974","9,941"
PBR(배),0.81,0.89,0.79,1.27,1.17
현금DPS(원),100,150,150,150,150
현금배당수익률,1.65,2.04,2.21,1.32,1.29
현금배당성향(%),25.17,17.52,22.71,30.51,21.23
발행주식수(보통주),"8,146,529","8,146,529","8,146,529","8,146,529","8,146,529"
