주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,076","1,866","1,910","1,962","2,057"
영업이익,94,7,159,174,244
영업이익(발표기준),94,7,159,174,244
세전계속사업이익,146,13,156,193,234
당기순이익,105,5,118,129,167
  당기순이익(지배),107,7,118,129,167
  당기순이익(비지배),-2,-2,0,0,
자산총계,"2,351","2,325","2,515","2,623","2,775"
부채총계,536,521,619,645,620
자본총계,"1,815","1,803","1,896","1,977","2,155"
  자본총계(지배),"1,814","1,804","1,897","1,978","2,156"
  자본총계(비지배),1,,-1,-1,-1
자본금,50,50,50,50,50
영업활동현금흐름,114,17,395,275,348
투자활동현금흐름,-200,-41,-197,-274,-114
재무활동현금흐름,46,27,-41,-19,-52
CAPEX,195,135,246,161,102
FCF,-81,-118,148,113,246
이자발생부채,271,331,356,351,359
영업이익률,4.51,0.39,8.31,8.85,11.84
순이익률,5.08,0.25,6.17,6.58,8.12
ROE(%),6.01,0.37,6.37,6.64,8.08
ROA(%),4.48,0.20,4.87,5.02,6.19
부채비율,29.55,28.92,32.66,32.64,28.79
자본유보율,"4,045.22","4,015.44","4,226.87","4,435.75","4,713.26"
EPS(원),"1,080",67,"1,187","1,296","1,681"
PER(배),12.08,119.43,7.08,30.44,19.81
BPS(원),"21,168","21,055","22,781","23,753","25,889"
PBR(배),0.62,0.38,0.37,1.66,1.29
현금DPS(원),250,150,300,350,400
현금배당수익률,1.92,1.88,3.57,0.89,1.20
현금배당성향(%),19.96,193.88,21.19,22.64,19.95
발행주식수(보통주),"9,934,220","9,934,220","9,934,220","9,934,220","9,934,220"
