주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"14,746","12,796","16,726","16,234","15,433"
영업이익,-42,-123,265,390,428
영업이익(발표기준),-42,-123,265,390,428
세전계속사업이익,-223,-292,104,222,453
당기순이익,-233,-325,61,170,440
  당기순이익(지배),-125,-329,45,168,332
  당기순이익(비지배),-109,4,16,1,109
자산총계,"6,134","6,052","6,100","6,461","6,643"
부채총계,"4,515","4,848","4,828","5,010","4,649"
자본총계,"1,619","1,203","1,272","1,451","1,994"
  자본총계(지배),"1,300",880,934,"1,111","1,549"
  자본총계(비지배),320,,339,340,445
자본금,208,208,225,225,235
영업활동현금흐름,277,108,658,694,502
투자활동현금흐름,291,-149,-227,-114,-178
재무활동현금흐름,-591,-75,-248,-359,-36
CAPEX,334,280,241,173,116
FCF,-56,-172,417,522,386
이자발생부채,"1,434","1,444","1,480","1,189","1,227"
영업이익률,-0.29,-0.96,1.58,2.40,2.77
순이익률,-1.58,-2.54,0.36,1.05,2.85
ROE(%),-9.63,-30.18,5.00,16.47,24.92
ROA(%),-3.26,-5.34,1.00,2.70,6.72
부채비율,278.82,402.87,379.51,345.20,233.10
자본유보율,494.16,353.12,298.05,459.58,597.61
EPS(원),-300,-792,104,375,729
PER(배),N/A,N/A,10.77,16.40,6.11
BPS(원),"3,227","2,185","2,138","2,545","3,387"
PBR(배),0.44,0.38,0.52,2.42,1.32
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"41,518,621","41,518,621","44,917,878","44,917,878","46,996,578"
