주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,865,"1,845",869,551,497,613,"1,444","1,515"
영업이익,178,442,125,23,15,25,319,266
영업이익(발표기준),178,442,125,23,15,,,
세전계속사업이익,183,465,194,131,22,27,323,272
당기순이익,162,360,163,117,21,25,275,232
  당기순이익(지배),162,360,163,117,21,,,
  당기순이익(비지배),,,,,,,,
자산총계,"1,262","2,366","2,140","1,982","2,240",,,
부채총계,195,962,634,379,626,,,
자본총계,"1,067","1,403","1,506","1,604","1,614",,,
  자본총계(지배),"1,067","1,403","1,506","1,604","1,614",,,
  자본총계(비지배),,,,,,,,
자본금,65,66,66,66,66,,,
영업활동현금흐름,121,319,301,78,245,,,
투자활동현금흐름,-552,-337,-248,55,-70,,,
재무활동현금흐름,304,-29,-55,-25,-17,,,
CAPEX,33,108,172,51,15,,,
FCF,88,211,129,27,230,,,
이자발생부채,4,0,20,23,20,,,
영업이익률,20.51,23.96,14.45,4.26,3.02,4.08,22.09,17.56
순이익률,18.77,19.53,18.79,21.21,4.23,4.08,19.04,15.31
ROE(%),,29.17,11.22,7.51,1.31,,,
ROA(%),,19.86,7.24,5.67,1.00,,,
부채비율,18.26,68.57,42.07,23.61,38.80,,,
자본유보율,"1,535.74","2,076.53","2,226.49","2,374.59","2,385.26",,,
EPS(원),"1,390","2,775","1,250",894,161,,,
PER(배),19.61,5.62,15.72,14.93,101.25,,,
BPS(원),"8,250","10,849","11,593","12,341","12,406",,,
PBR(배),3.30,1.44,1.70,1.08,1.31,,,
현금DPS(원),0,500,150,100,50,,,
현금배당수익률,0.00,3.21,0.76,0.75,0.31,,,
현금배당성향(%),0.00,17.95,11.94,11.13,30.94,,,
발행주식수(보통주),"12,930,000","13,058,000","13,058,000","13,058,000","13,058,000",,,
