주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,420","1,446","1,507","1,464","1,620"
영업이익,128,135,147,129,213
영업이익(발표기준),128,135,147,129,213
세전계속사업이익,120,133,143,125,203
당기순이익,112,107,116,89,154
  당기순이익(지배),112,107,116,89,154
  당기순이익(비지배),,,,,
자산총계,"1,424","1,478","1,595","1,666","1,848"
부채총계,716,672,682,659,690
자본총계,708,806,913,"1,007","1,157"
  자본총계(지배),708,806,913,"1,007","1,157"
  자본총계(비지배),,,,,
자본금,44,88,88,88,88
영업활동현금흐름,70,89,150,119,223
투자활동현금흐름,-83,-48,-121,-46,-51
재무활동현금흐름,-21,-19,-44,-29,-21
CAPEX,33,47,65,69,53
FCF,37,43,85,50,169
이자발생부채,431,422,387,375,366
영업이익률,9.03,9.32,9.74,8.80,13.13
순이익률,7.91,7.40,7.70,6.11,9.50
ROE(%),17.21,14.13,13.50,9.31,14.22
ROA(%),7.95,7.37,7.55,5.48,8.76
부채비율,101.13,83.42,74.65,65.40,59.66
자본유보율,"1,495.96",809.96,927.76,"1,036.94","1,203.19"
EPS(원),638,608,659,508,874
PER(배),7.87,12.34,7.18,9.86,6.78
BPS(원),"4,024","4,577","5,190","5,724","6,575"
PBR(배),1.25,1.64,0.91,0.88,0.90
현금DPS(원),50,60,60,60,60
현금배당수익률,1.00,0.80,1.27,1.20,1.01
현금배당성향(%),7.83,9.87,9.10,11.81,6.86
발행주식수(보통주),"17,600,000","17,600,000","17,600,000","17,600,000","17,600,000"
