주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"7,852","8,272","8,753","9,378","11,613"
영업이익,719,710,"1,049","1,263","1,318"
영업이익(발표기준),719,710,"1,049","1,263","1,318"
세전계속사업이익,580,617,881,"1,220","1,358"
당기순이익,450,480,587,853,"1,029"
  당기순이익(지배),448,477,585,852,"1,033"
  당기순이익(비지배),2,3,2,0,-4
자산총계,"6,672","7,605","8,407","9,608","11,862"
부채총계,"3,996","4,546","4,803","5,228","6,252"
자본총계,"2,676","3,059","3,604","4,380","5,610"
  자본총계(지배),"2,640","3,021","3,563","4,338","5,534"
  자본총계(비지배),36,,40,42,76
자본금,257,257,257,257,257
영업활동현금흐름,812,623,"1,087","1,302",761
투자활동현금흐름,-494,-735,-801,-406,-963
재무활동현금흐름,-172,246,-4,65,391
CAPEX,368,505,755,599,988
FCF,444,118,333,703,-228
이자발생부채,"3,175","3,468","3,619","3,850","4,386"
영업이익률,9.16,8.58,11.98,13.46,11.35
순이익률,5.73,5.80,6.71,9.09,8.86
ROE(%),19.73,16.85,17.78,21.58,20.92
ROA(%),6.79,6.72,7.33,9.46,9.58
부채비율,149.32,148.60,133.30,119.36,111.43
자본유보율,875.24,"1,024.89","1,228.25","1,535.55","1,909.42"
EPS(원),900,928,"1,138","1,658","2,008"
PER(배),24.56,7.88,14.71,22.01,25.39
BPS(원),"5,135","5,876","6,931","8,437","10,764"
PBR(배),4.30,1.24,2.42,4.33,4.74
현금DPS(원),90,90,90,100,110
현금배당수익률,0.41,1.23,0.54,0.27,0.22
현금배당성향(%),10.33,9.70,7.91,6.03,5.48
발행주식수(보통주),"51,414,494","51,414,494","51,414,494","51,414,494","51,414,494"
