주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,328","3,870","3,782","3,547","3,843"
영업이익,169,122,74,118,-25
영업이익(발표기준),169,122,74,118,-25
세전계속사업이익,104,104,67,56,-6
당기순이익,78,66,33,26,-3
  당기순이익(지배),28,19,2,20,10
  당기순이익(비지배),50,46,31,6,-13
자산총계,"3,814","3,899","3,953","4,050","4,019"
부채총계,"1,639","1,681","1,731","1,820","1,798"
자본총계,"2,174","2,218","2,222","2,230","2,221"
  자본총계(지배),"1,366","1,370","1,291","1,301","1,312"
  자본총계(비지배),602,,931,929,909
자본금,94,94,94,94,94
영업활동현금흐름,246,140,259,216,180
투자활동현금흐름,-413,-157,-135,-232,-153
재무활동현금흐름,171,6,-136,39,38
CAPEX,280,210,209,109,166
FCF,-35,-70,50,107,14
이자발생부채,714,732,693,743,818
영업이익률,5.09,3.16,1.96,3.32,-0.64
순이익률,2.33,1.70,0.87,0.73,-0.09
ROE(%),2.10,1.41,0.14,1.54,0.76
ROA(%),2.21,1.70,0.84,0.65,-0.08
부채비율,75.39,75.77,77.91,81.62,80.96
자본유보율,"1,278.84","1,280.81","1,274.38","1,291.55","1,288.77"
EPS(원),146,102,10,106,52
PER(배),47.83,60.66,314.95,54.44,126.13
BPS(원),"7,232","7,257","6,838","6,890","6,946"
PBR(배),0.97,0.86,0.44,0.84,0.95
현금DPS(원),50,50,25,30,35
현금배당수익률,0.71,0.81,0.83,0.52,0.53
현금배당성향(%),34.16,48.83,261.53,28.35,66.98
발행주식수(보통주),"18,887,341","18,887,341","18,887,341","18,887,341","18,887,341"
