주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,130","1,105","1,163","1,242","1,151"
영업이익,244,52,40,5,-143
영업이익(발표기준),244,52,40,5,-143
세전계속사업이익,189,93,101,-10,-32
당기순이익,153,78,72,-20,-39
  당기순이익(지배),153,80,77,-4,-9
  당기순이익(비지배),0,-2,-6,-16,-30
자산총계,"1,852","1,924","2,025","2,052","2,083"
부채총계,134,214,275,358,296
자본총계,"1,718","1,709","1,750","1,694","1,787"
  자본총계(지배),"1,716","1,685","1,726","1,641","1,668"
  자본총계(비지배),2,,23,53,119
자본금,51,51,51,51,97
영업활동현금흐름,222,-168,307,-215,34
투자활동현금흐름,"-1,090",372,-427,234,-4
재무활동현금흐름,"1,060",-88,-33,-48,110
CAPEX,114,120,127,51,26
FCF,108,-289,180,-266,9
이자발생부채,0,0,107,104,104
영업이익률,21.63,4.73,3.40,0.43,-12.42
순이익률,13.54,7.06,6.18,-1.61,-3.38
ROE(%),,4.69,4.54,-0.27,-0.54
ROA(%),,4.13,3.64,-0.98,-1.88
부채비율,7.83,12.53,15.72,21.16,16.58
자본유보율,"3,299.48","3,390.64","3,513.32","3,460.18","1,746.36"
EPS(원),993,412,400,-23,-46
PER(배),20.71,26.68,17.48,N/A,N/A
BPS(원),"8,884","8,876","9,148","8,906","9,048"
PBR(배),2.32,1.24,0.76,0.84,1.30
현금DPS(원),167,105,157,105,100
현금배당수익률,0.81,0.95,2.24,1.41,0.85
현금배당성향(%),21.08,18.08,27.47,-189.97,-205.97
발행주식수(보통주),"19,341,591","19,341,591","19,341,591","19,341,591","19,341,591"
