주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,366,350,355,372,358
영업이익,-2,-62,-54,-22,-53
영업이익(발표기준),-2,-62,-54,-22,-53
세전계속사업이익,-78,-191,-139,-40,-59
당기순이익,-52,-155,-233,-40,-59
  당기순이익(지배),-51,-143,-214,-28,-45
  당기순이익(비지배),-1,-12,-19,-11,-15
자산총계,"1,493","1,399","1,256","1,219","1,153"
부채총계,420,419,495,438,429
자본총계,"1,073",980,762,781,724
  자본총계(지배),"1,013",934,733,763,665
  자본총계(비지배),60,,29,18,59
자본금,55,55,64,64,64
영업활동현금흐름,2,-20,10,0,-13
투자활동현금흐름,8,-123,-66,-16,-7
재무활동현금흐름,3,72,54,-16,-10
CAPEX,27,54,57,17,8
FCF,-24,-75,-48,-16,-21
이자발생부채,373,361,409,357,334
영업이익률,-0.41,-17.76,-15.31,-5.85,-14.76
순이익률,-14.18,-44.32,-65.56,-10.65,-16.55
ROE(%),-5.24,-14.70,-25.64,-3.77,-6.25
ROA(%),-3.47,-10.73,-17.52,-3.20,-5.00
부채비율,39.11,42.78,64.96,56.10,59.19
자본유보율,"1,750.36","1,613.54","1,071.22","1,108.69",942.84
EPS(원),-81,-224,-334,-44,-69
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"1,600","1,469","1,152","1,194","1,040"
PBR(배),20.79,12.59,13.24,11.27,8.26
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"63,575,047","63,849,591","63,924,375","64,185,876","64,185,876"
