주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"2,870","2,866","3,189","2,691","3,195","4,057","4,378","4,823"
영업이익,332,221,271,154,256,406,518,660
영업이익(발표기준),332,221,271,154,256,,,
세전계속사업이익,331,255,285,104,302,430,513,650
당기순이익,252,198,230,107,232,338,405,514
  당기순이익(지배),251,195,232,109,232,338,405,514
  당기순이익(비지배),2,2,-2,-2,0,,,
자산총계,"1,647","2,548","2,657","2,436","3,368","3,585","3,678","3,988"
부채총계,776,"1,021",978,711,"1,417","1,207","1,021",877
자본총계,871,"1,526","1,678","1,725","1,952","2,378","2,657","3,111"
  자본총계(지배),859,"1,513","1,670","1,731","1,952","2,378","2,657","3,111"
  자본총계(비지배),11,,9,-5,0,,,
자본금,64,79,79,79,79,79,79,79
영업활동현금흐름,19,-326,760,278,-597,400,283,648
투자활동현금흐름,-37,-174,-774,-164,447,-102,-48,-63
재무활동현금흐름,-54,884,-398,-26,150,-62,-112,-103
CAPEX,62,178,435,69,8,39,47,63
FCF,-43,-503,325,208,-605,458,255,601
이자발생부채,40,451,146,183,362,,,
영업이익률,11.56,7.70,8.50,5.73,8.00,10.00,11.85,13.68
순이익률,8.79,6.89,7.21,3.99,7.26,8.33,9.25,10.66
ROE(%),33.49,16.44,14.59,6.42,12.60,15.60,16.09,17.82
ROA(%),16.33,9.42,8.83,4.22,7.99,9.71,11.15,13.41
부채비율,89.17,66.92,58.29,41.19,72.61,50.74,38.43,28.19
자본유보율,"1,287.38","1,908.97","2,131.85","2,216.55","2,482.49",,,
EPS(원),"1,802","1,283","1,466",689,"1,466","2,134","2,558","3,247"
PER(배),14.92,7.14,14.05,26.26,14.47,9.68,8.07,6.36
BPS(원),"6,273","9,968","11,094","11,525","12,994","15,836","17,691","20,714"
PBR(배),4.29,0.92,1.86,1.57,1.63,1.30,1.17,1.00
현금DPS(원),228,250,250,150,200,227,350,400
현금배당수익률,0.85,2.73,1.21,0.83,0.94,1.10,1.69,1.94
현금배당성향(%),12.45,19.46,16.21,20.65,12.95,10.62,13.68,12.32
발행주식수(보통주),"13,957,704","15,830,000","15,830,000","15,830,000","15,830,000",,,
