주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,560,942,758,916,939
영업이익,115,173,128,154,160
영업이익(발표기준),115,173,128,154,160
세전계속사업이익,98,170,133,195,181
당기순이익,90,141,114,155,146
  당기순이익(지배),89,134,102,142,133
  당기순이익(비지배),1,7,11,12,13
자산총계,604,813,811,973,"1,153"
부채총계,195,265,131,165,257
자본총계,409,548,680,808,896
  자본총계(지배),401,512,646,761,836
  자본총계(비지배),8,,35,47,60
자본금,46,46,50,50,50
영업활동현금흐름,23,293,11,63,36
투자활동현금흐름,-184,-207,-17,-49,77
재무활동현금흐름,52,-16,-48,-29,-61
CAPEX,179,129,18,22,9
FCF,-156,165,-7,41,28
이자발생부채,92,77,17,16,19
영업이익률,20.58,18.35,16.90,16.81,17.05
순이익률,16.04,14.95,15.02,16.86,15.58
ROE(%),,29.43,17.69,20.23,16.69
ROA(%),,19.87,14.01,17.32,13.77
부채비율,47.65,48.32,19.25,20.39,28.68
자본유보율,788.31,"1,073.48","1,237.76","1,468.90","1,673.02"
EPS(원),973,"1,471","1,077","1,422","1,332"
PER(배),10.38,5.12,9.56,12.73,12.46
BPS(원),"4,391","5,685","6,537","7,703","8,618"
PBR(배),2.30,1.32,1.58,2.35,1.93
현금DPS(원),0,400,270,320,300
현금배당수익률,0.00,5.31,2.62,1.77,1.81
현금배당성향(%),0.00,26.82,26.05,22.22,21.84
발행주식수(보통주),"9,124,980","9,124,980","10,002,634","10,002,634","10,002,634"
