주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,374,395,427,228,185
영업이익,-102,-125,34,13,-53
영업이익(발표기준),-102,-125,34,13,-53
세전계속사업이익,-131,-218,8,-1,-156
당기순이익,-133,-215,9,7,-65
  당기순이익(지배),-131,-215,9,7,-65
  당기순이익(비지배),-2,,,,
자산총계,671,557,634,626,991
부채총계,395,385,288,217,538
자본총계,276,172,347,408,453
  자본총계(지배),276,172,347,408,453
  자본총계(비지배),,,,,
자본금,260,299,408,456,456
영업활동현금흐름,-91,-113,64,71,-63
투자활동현금흐름,-87,-19,0,-47,-102
재무활동현금흐름,12,134,8,-26,443
CAPEX,86,4,2,4,12
FCF,-177,-117,63,67,-75
이자발생부채,268,293,193,129,453
영업이익률,-27.13,-31.60,7.94,5.77,-28.68
순이익률,-35.48,-54.51,2.17,2.98,-35.24
ROE(%),-53.63,-96.08,3.56,1.80,-15.17
ROA(%),-17.62,-35.08,1.55,1.08,-8.08
부채비율,142.81,223.75,83.01,53.21,118.72
자본유보율,56.59,3.07,19.13,20.12,28.99
EPS(원),-328,-374,14,7,-72
PER(배),N/A,N/A,117.03,173.59,N/A
BPS(원),531,288,425,448,497
PBR(배),2.23,2.62,3.98,2.90,3.23
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"52,091,927","59,720,884","81,588,797","91,115,377","91,115,377"
