주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"4,461","3,662","3,703","3,350","3,709","4,087","4,386","4,701"
영업이익,526,548,400,171,139,280,409,469
영업이익(발표기준),526,548,400,171,139,,,
세전계속사업이익,497,568,288,139,258,313,454,550
당기순이익,445,454,304,34,270,247,330,370
  당기순이익(지배),446,453,306,32,271,244,353,429
  당기순이익(비지배),-1,1,-2,2,0,,,
자산총계,"3,431","3,706","4,190","4,231","4,268","4,617","5,073","5,160"
부채총계,"1,238","1,111",786,861,617,860,"1,063",750
자본총계,"2,193","2,595","3,404","3,370","3,651","3,757","4,010","4,410"
  자본총계(지배),"2,196","2,597","3,409","3,373","3,651","3,750","3,997","4,410"
  자본총계(비지배),-3,,-4,-2,,,,
자본금,115,121,141,141,141,140,140,140
영업활동현금흐름,846,874,491,753,600,780,"1,000",800
투자활동현금흐름,-564,-797,-783,-711,-195,-683,-623,-780
재무활동현금흐름,-122,-102,270,-224,-84,-90,-93,-80
CAPEX,669,860,578,635,614,675,565,
FCF,177,14,-87,118,-14,65,245,90
이자발생부채,536,487,304,136,85,,,
영업이익률,11.78,14.96,10.79,5.10,3.75,6.84,9.33,9.98
순이익률,9.98,12.39,8.21,1.02,7.29,6.04,7.52,7.87
ROE(%),23.62,18.89,10.19,0.95,7.71,6.58,9.11,10.21
ROA(%),13.88,12.71,7.70,0.81,6.36,5.55,6.81,7.23
부채비율,56.45,42.84,23.08,25.54,16.89,22.89,26.52,17.01
자본유보율,"1,883.03","2,121.46","2,375.27","2,349.16","2,492.70",,,
EPS(원),"1,928","1,878","1,202",115,961,864,"1,252","1,522"
PER(배),7.34,8.23,12.56,146.35,11.35,12.56,8.66,7.13
BPS(원),"9,312","10,984","12,324","12,195","13,195","13,552","14,443","15,937"
PBR(배),1.52,1.41,1.23,1.38,0.83,0.80,0.75,0.68
현금DPS(원),238,250,250,250,250,283,317,250
현금배당수익률,1.68,1.62,1.66,1.49,2.29,2.61,2.92,2.30
현금배당성향(%),12.21,13.04,22.60,213.79,25.55,32.80,25.29,16.43
발행주식수(보통주),"24,096,941","24,156,941","28,171,941","28,171,941","28,186,941",,,
