주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,672,485,420,367,308
영업이익,-40,-190,3,-79,-65
영업이익(발표기준),-40,-190,3,-79,-65
세전계속사업이익,-18,-210,21,-68,-49
당기순이익,-36,-207,30,-73,-48
  당기순이익(지배),-38,-207,33,-61,-43
  당기순이익(비지배),2,0,-3,-13,-5
자산총계,"1,036",781,818,732,780
부채총계,102,93,50,74,60
자본총계,934,688,768,658,720
  자본총계(지배),902,656,732,633,699
  자본총계(비지배),33,32,36,25,21
자본금,49,49,49,49,49
영업활동현금흐름,-38,23,28,-74,-17
투자활동현금흐름,85,-62,-9,65,220
재무활동현금흐름,-55,-22,27,-12,4
CAPEX,40,2,2,3,8
FCF,-77,21,27,-77,-25
이자발생부채,0,0,1,1,1
영업이익률,-5.90,-39.17,0.60,-21.42,-20.96
순이익률,-5.35,-42.63,7.26,-20.00,-15.48
ROE(%),-3.84,-26.55,4.80,-8.89,-6.47
ROA(%),-3.22,-22.75,3.81,-9.48,-6.31
부채비율,10.90,13.48,6.52,11.26,8.32
자본유보율,"1,982.78","1,518.77","1,568.20","1,429.74","1,577.32"
EPS(원),-380,"-2,094",337,-615,-436
PER(배),N/A,N/A,14.81,N/A,N/A
BPS(원),"11,220","8,505","9,516","8,565","9,460"
PBR(배),0.49,0.51,0.52,0.96,0.69
현금DPS(원),120,0,100,,
현금배당수익률,2.18,0.00,2.00,,
현금배당성향(%),-25.75,0.00,23.11,0.00,
발행주식수(보통주),"9,872,720","9,872,720","9,872,720","9,872,720","9,872,720"
