주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,697,728,641,"1,461","1,392"
영업이익,163,149,217,631,520
영업이익(발표기준),163,149,217,631,520
세전계속사업이익,161,146,216,629,522
당기순이익,130,118,163,494,393
  당기순이익(지배),130,118,163,494,393
  당기순이익(비지배),,,,,
자산총계,"3,200","3,395","3,139","4,066","4,002"
부채총계,"1,887","1,837","1,464","1,967","1,473"
자본총계,"1,313","1,559","1,676","2,099","2,529"
  자본총계(지배),"1,313","1,559","1,676","2,099","2,529"
  자본총계(비지배),,,,,
자본금,540,594,594,595,604
영업활동현금흐름,-96,179,610,122,"1,174"
투자활동현금흐름,-115,-101,-182,-41,-248
재무활동현금흐름,30,-42,-457,-184,-783
CAPEX,0,1,0,2,0
FCF,,,,,
이자발생부채,453,430,380,485,330
영업이익률,23.34,20.52,33.88,43.21,37.38
순이익률,18.71,16.14,25.43,33.83,28.27
ROE(%),10.35,8.19,10.07,26.20,17.00
ROA(%),4.25,3.56,4.98,13.72,9.75
부채비율,143.75,117.83,87.34,93.73,58.26
자본유보율,143.28,162.60,185.26,260.99,324.80
EPS(원),121,107,137,416,329
PER(배),,10.25,9.07,9.59,12.16
BPS(원),"1,216","1,313","1,428","1,822","2,144"
PBR(배),0.00,0.84,0.87,2.19,1.87
현금DPS(원),25,25,35,50,100
현금배당수익률,,2.27,2.81,1.25,2.50
현금배당성향(%),20.68,25.25,25.21,11.65,29.98
발행주식수(보통주),"107,924,000","118,714,050","118,714,050","119,015,125","120,822,956"
