주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,827","1,243","1,421","1,382","1,467"
영업이익,355,108,149,162,189
영업이익(발표기준),355,108,149,162,189
세전계속사업이익,312,161,187,102,260
당기순이익,236,122,136,65,195
  당기순이익(지배),235,115,129,53,195
  당기순이익(비지배),1,7,7,12,0
자산총계,"3,794","3,713","3,813","3,651","3,798"
부채총계,445,287,323,320,317
자본총계,"3,350","3,426","3,490","3,331","3,481"
  자본총계(지배),"3,280","3,354","3,415","3,298","3,447"
  자본총계(비지배),70,,75,33,34
자본금,68,68,68,68,68
영업활동현금흐름,417,95,231,237,283
투자활동현금흐름,28,-125,-229,-29,44
재무활동현금흐름,-56,-208,-73,-58,-64
CAPEX,62,58,26,21,32
FCF,355,38,206,216,251
이자발생부채,170,20,20,0,0
영업이익률,19.44,8.73,10.50,11.70,12.89
순이익률,12.93,9.82,9.57,4.71,13.30
ROE(%),7.42,3.48,3.81,1.57,5.77
ROA(%),6.45,3.25,3.61,1.75,5.24
부채비율,13.27,8.37,9.24,9.60,9.11
자본유보율,"4,726.38","4,833.76","4,921.09","4,895.39","5,101.79"
EPS(원),"1,728",848,947,388,"1,430"
PER(배),13.02,19.40,20.28,34.67,11.71
BPS(원),"24,092","24,637","25,087","25,651","26,809"
PBR(배),0.93,0.67,0.77,0.52,0.62
현금DPS(원),400,500,500,500,500
현금배당수익률,1.78,3.04,2.60,3.72,2.99
현금배당성향(%),23.15,58.97,52.81,121.71,33.01
발행주식수(보통주),"13,613,232","13,613,232","13,613,232","13,613,232","13,613,232"
