주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,136,278,448,586,564
영업이익,27,54,79,45,35
영업이익(발표기준),27,54,79,45,35
세전계속사업이익,9,60,-41,-201,-34
당기순이익,-184,183,-40,-236,-120
  당기순이익(지배),-184,183,-40,-223,-108
  당기순이익(비지배),,,,-13,-12
자산총계,622,686,977,"1,213","1,445"
부채총계,263,432,321,378,595
자본총계,359,255,656,835,850
  자본총계(지배),359,255,656,831,857
  자본총계(비지배),,,,5,-7
자본금,92,92,114,160,173
영업활동현금흐름,11,44,84,21,120
투자활동현금흐름,-11,-26,-139,-191,-485
재무활동현금흐름,-1,12,46,210,377
CAPEX,2,4,8,22,342
FCF,10,40,76,-1,-223
이자발생부채,40,251,139,160,325
영업이익률,19.52,19.26,17.65,7.66,6.26
순이익률,-135.47,65.65,-8.97,-40.28,-21.38
ROE(%),-40.76,59.54,-8.82,-30.03,-12.84
ROA(%),-28.21,27.93,-4.83,-21.56,-9.06
부채비율,73.29,169.44,49.03,45.24,70.02
자본유보율,292.84,484.77,482.62,409.20,389.20
EPS(원),-200,199,-39,-173,-64
PER(배),N/A,4.23,N/A,N/A,N/A
BPS(원),391,277,574,518,494
PBR(배),2.16,3.04,1.59,2.32,1.30
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"91,860,980","91,860,980","114,135,272","160,411,688","173,450,191"
