주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,352","2,131","2,249","2,156","2,467"
영업이익,42,0,31,-13,44
영업이익(발표기준),42,0,31,-13,44
세전계속사업이익,32,20,39,-42,74
당기순이익,33,23,42,-39,62
  당기순이익(지배),33,23,42,-39,62
  당기순이익(비지배),,,,,
자산총계,"1,984","1,944","2,118","2,180","2,268"
부채총계,"1,095","1,047","1,116","1,180","1,191"
자본총계,889,896,"1,002","1,000","1,077"
  자본총계(지배),889,896,"1,002","1,000","1,077"
  자본총계(비지배),,,,,
자본금,97,97,97,97,97
영업활동현금흐름,50,164,113,131,61
투자활동현금흐름,-137,-125,-251,-60,-96
재무활동현금흐름,93,22,82,60,-32
CAPEX,135,96,130,103,122
FCF,-85,67,-17,27,-62
이자발생부채,646,669,680,725,697
영업이익률,1.77,-0.01,1.40,-0.59,1.78
순이익률,1.39,1.08,1.85,-1.82,2.51
ROE(%),3.78,2.57,4.39,-3.92,5.97
ROA(%),1.69,1.17,2.05,-1.83,2.79
부채비율,123.21,116.84,111.40,118.07,110.64
자본유보율,837.54,849.74,937.61,928.00,996.76
EPS(원),169,119,216,-203,321
PER(배),38.57,56.02,28.51,N/A,19.56
BPS(원),"4,892","4,935","5,268","5,173","5,573"
PBR(배),1.33,1.35,1.17,1.74,1.13
현금DPS(원),0,0,12,0,
현금배당수익률,0.00,0.00,0.20,0.00,
현금배당성향(%),0.00,0.00,5.47,0.00,
발행주식수(보통주),"19,320,695","19,320,695","19,320,695","19,320,695","19,320,695"
