주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,715,760,846,908,623
영업이익,343,315,285,311,148
영업이익(발표기준),343,315,285,311,148
세전계속사업이익,344,303,274,271,119
당기순이익,284,252,226,222,98
  당기순이익(지배),284,252,226,224,94
  당기순이익(비지배),,,-1,-1,4
자산총계,"2,398","2,792","2,988","3,230","3,563"
부채총계,242,410,337,343,174
자본총계,"2,157","2,382","2,650","2,887","3,388"
  자본총계(지배),"2,157","2,382","2,648","2,886","3,383"
  자본총계(비지배),,,2,1,6
자본금,358,356,363,365,432
영업활동현금흐름,339,316,189,138,405
투자활동현금흐름,-135,-284,-379,-657,-85
재무활동현금흐름,-57,-15,-161,3,3
CAPEX,135,18,321,680,87
FCF,204,297,-132,-542,318
이자발생부채,52,210,55,56,0
영업이익률,47.93,41.44,33.73,34.23,23.75
순이익률,39.71,33.08,26.67,24.48,15.73
ROE(%),13.58,11.08,9.01,8.09,3.00
ROA(%),12.24,9.69,7.81,7.15,2.89
부채비율,11.20,17.23,12.73,11.87,5.14
자본유보율,502.02,568.34,629.70,689.51,683.47
EPS(원),419,371,334,330,138
PER(배),5.21,2.79,5.25,5.18,9.70
BPS(원),"3,182","3,513","3,906","4,257","4,710"
PBR(배),0.69,0.29,0.45,0.40,0.28
현금DPS(원),28,0,0,0,0
현금배당수익률,1.26,0.00,0.00,0.00,0.00
현금배당성향(%),6.58,0.00,0.00,0.00,0.00
발행주식수(보통주),"67,783,852","67,783,852","67,783,852","67,783,852","71,830,626"
