주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,812","1,654","2,171","2,155","2,315"
영업이익,249,34,167,-47,52
영업이익(발표기준),249,34,167,-47,52
세전계속사업이익,-115,36,99,-98,77
당기순이익,-138,6,62,-90,99
  당기순이익(지배),-139,7,63,-89,100
  당기순이익(비지배),1,-1,-1,-1,-1
자산총계,"1,506","1,584","1,536","1,635","2,026"
부채총계,960,901,709,881,"1,139"
자본총계,546,682,826,754,887
  자본총계(지배),547,685,828,753,886
  자본총계(비지배),-1,,-2,1,1
자본금,332,355,367,371,371
영업활동현금흐름,225,29,261,33,68
투자활동현금흐름,-312,-161,-54,-230,-304
재무활동현금흐름,99,167,-164,74,206
CAPEX,261,179,124,255,257
FCF,-37,-150,137,-222,-188
이자발생부채,496,567,358,478,647
영업이익률,13.72,2.04,7.68,-2.17,2.25
순이익률,-7.61,0.36,2.85,-4.17,4.29
ROE(%),-22.54,1.11,8.27,-11.27,12.19
ROA(%),-9.51,0.38,3.96,-5.66,5.43
부채비율,175.94,132.12,85.84,116.79,128.46
자본유보율,86.99,117.77,146.61,131.16,156.23
EPS(원),-214,10,88,-123,136
PER(배),N/A,281.62,31.02,N/A,20.38
BPS(원),842,984,"1,150","1,039","1,222"
PBR(배),5.93,2.89,2.39,4.06,2.27
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"65,517,274","70,146,898","72,561,128","73,242,958","73,242,958"
