주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,583,763,279,283,354
영업이익,-13,37,10,-27,72
영업이익(발표기준),-13,37,10,-27,72
세전계속사업이익,-40,30,-44,-183,-151
당기순이익,-32,17,-29,-256,-141
  당기순이익(지배),-32,18,-29,-257,-140
  당기순이익(비지배),,0,0,2,-2
자산총계,617,"1,049","1,293",817,728
부채총계,196,564,737,358,238
자본총계,421,485,556,459,490
  자본총계(지배),421,475,504,419,489
  자본총계(비지배),,,51,40,1
자본금,78,79,92,132,226
영업활동현금흐름,70,31,-51,84,5
투자활동현금흐름,-30,-412,-95,-240,-15
재무활동현금흐름,-15,363,180,138,102
CAPEX,0,366,8,13,52
FCF,69,-334,-59,71,-47
이자발생부채,133,444,617,266,149
영업이익률,-2.31,4.80,3.46,-9.68,20.29
순이익률,-5.40,2.27,-10.54,-90.33,-39.94
ROE(%),-7.53,3.91,-5.95,-55.78,-30.81
ROA(%),-5.03,2.08,-2.51,-24.25,-18.31
부채비율,46.55,116.39,132.65,77.94,48.60
자본유보율,440.44,496.72,453.42,216.16,110.67
EPS(원),-184,98,-156,"-1,011",-392
PER(배),N/A,20.20,N/A,N/A,N/A
BPS(원),"2,385","2,636","2,422","1,394","1,085"
PBR(배),1.03,0.75,1.01,1.60,1.05
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"17,744,474","18,110,136","20,918,113","30,125,738","45,144,525"
