주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,206","1,140",940,983,911
영업이익,35,26,-20,-8,-38
영업이익(발표기준),35,26,-20,-8,-38
세전계속사업이익,68,36,261,-28,-121
당기순이익,65,32,187,-46,-124
  당기순이익(지배),63,32,188,-46,-122
  당기순이익(비지배),3,0,-1,0,-2
자산총계,"1,271","1,252","1,366","1,215","1,123"
부채총계,525,475,407,225,248
자본총계,746,776,959,990,875
  자본총계(지배),723,755,946,983,868
  자본총계(비지배),23,,13,7,7
자본금,203,203,203,232,232
영업활동현금흐름,131,-5,-51,-25,-43
투자활동현금흐름,-70,-59,102,231,-50
재무활동현금흐름,9,110,-100,-46,-7
CAPEX,83,51,29,16,47
FCF,48,-56,-80,-40,-89
이자발생부채,195,279,188,101,95
영업이익률,2.89,2.30,-2.09,-0.82,-4.22
순이익률,5.42,2.79,19.89,-4.63,-13.62
ROE(%),9.07,4.31,22.13,-4.76,-13.23
ROA(%),5.72,2.53,14.29,-3.53,-10.62
부채비율,70.39,61.23,42.44,22.68,28.35
자본유보율,232.08,253.81,346.76,322.66,270.34
EPS(원),155,78,463,-109,-264
PER(배),14.97,22.53,4.24,N/A,N/A
BPS(원),"1,778","1,856","2,328","2,217","1,957"
PBR(배),1.30,0.95,0.84,1.08,1.39
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"40,679,015","40,679,015","40,679,015","46,449,355","46,449,355"
