주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,431","1,636","1,339","1,189",927
영업이익,127,172,133,109,39
영업이익(발표기준),127,172,133,109,39
세전계속사업이익,123,177,141,107,51
당기순이익,107,139,82,73,43
  당기순이익(지배),107,139,82,73,43
  당기순이익(비지배),0,0,0,0,0
자산총계,"1,289","1,476","1,474","1,513","1,576"
부채총계,266,345,295,288,331
자본총계,"1,023","1,131","1,179","1,225","1,245"
  자본총계(지배),"1,023","1,131","1,179","1,225","1,245"
  자본총계(비지배),0,,0,0,0
자본금,88,88,88,88,88
영업활동현금흐름,149,149,151,121,-36
투자활동현금흐름,-37,-86,-37,-37,-161
재무활동현금흐름,-27,-27,-32,-7,74
CAPEX,8,19,17,70,142
FCF,141,130,135,51,-178
이자발생부채,0,0,0,20,122
영업이익률,8.88,10.51,9.96,9.14,4.22
순이익률,7.50,8.48,6.14,6.12,4.65
ROE(%),10.93,12.88,7.12,6.06,3.49
ROA(%),8.70,10.04,5.57,4.87,2.79
부채비율,26.02,30.54,25.06,23.51,26.58
자본유보율,"1,101.68","1,224.95","1,279.67","1,332.06","1,355.16"
EPS(원),612,791,469,415,246
PER(배),12.98,8.53,13.97,16.43,27.40
BPS(원),"6,163","6,814","7,103","7,379","7,501"
PBR(배),1.29,0.99,0.92,0.92,0.90
현금DPS(원),165,195,160,155,110
현금배당수익률,2.08,2.89,2.44,2.27,1.63
현금배당성향(%),25.54,23.33,32.32,35.35,42.35
발행주식수(보통주),"17,530,500","17,530,500","17,530,500","17,530,500","17,530,500"
