주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,711","4,638","4,948","4,922","6,830"
영업이익,174,53,103,108,135
영업이익(발표기준),174,53,103,108,135
세전계속사업이익,29,48,36,41,6
당기순이익,61,44,68,24,-7
  당기순이익(지배),61,43,64,18,-11
  당기순이익(비지배),0,1,4,5,4
자산총계,"1,991","2,014","2,194","2,148","2,294"
부채총계,"1,197","1,188","1,261","1,189","1,286"
자본총계,794,826,933,959,"1,008"
  자본총계(지배),768,799,901,925,966
  자본총계(비지배),26,,32,35,41
자본금,156,156,165,165,165
영업활동현금흐름,-185,193,-49,102,-192
투자활동현금흐름,-114,-89,54,-15,-1
재무활동현금흐름,331,-93,26,-51,210
CAPEX,63,29,52,27,16
FCF,-248,164,-101,75,-208
이자발생부채,901,830,840,834,929
영업이익률,3.70,1.14,2.09,2.19,1.98
순이익률,1.30,0.95,1.38,0.48,-0.11
ROE(%),,5.43,7.58,2.02,-1.17
ROA(%),,2.20,3.24,1.09,-0.32
부채비율,150.76,143.73,135.15,123.90,127.55
자본유보율,395.22,436.77,469.05,485.68,495.98
EPS(원),202,136,196,56,-34
PER(배),12.13,15.41,8.58,32.41,N/A
BPS(원),"2,465","2,563","2,741","2,812","2,939"
PBR(배),0.99,0.82,0.61,0.64,0.67
현금DPS(원),0,,,,
현금배당수익률,0.00,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"31,241,496","31,241,496","32,950,848","32,950,848","32,950,848"
