주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,700,815,904,918,873
영업이익,67,80,70,-43,-67
영업이익(발표기준),67,80,70,-43,-67
세전계속사업이익,41,70,70,-165,-92
당기순이익,34,58,61,-169,-79
  당기순이익(지배),35,59,61,-169,-72
  당기순이익(비지배),0,0,0,,-7
자산총계,639,766,889,"1,011","1,038"
부채총계,220,305,328,635,543
자본총계,419,461,561,377,494
  자본총계(지배),423,464,561,377,495
  자본총계(비지배),-3,,,,-1
자본금,27,28,29,29,41
영업활동현금흐름,85,6,247,62,-32
투자활동현금흐름,-109,-139,-197,-342,39
재무활동현금흐름,127,57,-42,270,55
CAPEX,101,50,105,262,26
FCF,-16,-44,142,-200,-57
이자발생부채,138,196,182,399,319
영업이익률,9.51,9.80,7.79,-4.70,-7.63
순이익률,4.91,7.17,6.78,-18.41,-9.04
ROE(%),8.77,13.28,11.98,-36.03,-16.55
ROA(%),5.90,8.32,7.41,-17.78,-7.70
부채비율,52.43,66.21,58.41,168.63,109.87
자본유보율,"1,517.86","1,732.17","1,922.27","1,387.24","1,074.55"
EPS(원),126,214,218,-585,-189
PER(배),19.25,8.56,8.54,N/A,N/A
BPS(원),"1,545","1,687","1,956","1,310","1,195"
PBR(배),1.57,1.09,0.95,1.25,2.61
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"27,402,512","27,565,606","28,870,357","28,870,357","41,431,412"
