주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,122,139,140,302,424
영업이익,-64,18,-106,-101,-50
영업이익(발표기준),-64,18,-106,-101,-50
세전계속사업이익,-102,71,-377,-140,-156
당기순이익,-86,69,-381,-120,-183
  당기순이익(지배),-86,69,-376,-98,-159
  당기순이익(비지배),,,-5,-22,-24
자산총계,"1,195","2,569","3,792","3,170","3,329"
부채총계,279,725,"1,540",965,"1,183"
자본총계,916,"1,845","2,252","2,204","2,146"
  자본총계(지배),916,"1,845","1,490","2,148","2,078"
  자본총계(비지배),,,762,57,68
자본금,136,209,211,231,346
영업활동현금흐름,16,-12,-71,-164,-115
투자활동현금흐름,-172,"-1,238",237,-339,-56
재무활동현금흐름,134,"1,380",5,457,8
CAPEX,107,3,6,67,106
FCF,-91,-15,-78,-231,-221
이자발생부채,194,385,916,619,747
영업이익률,-52.66,12.65,-75.39,-33.55,-11.92
순이익률,-70.43,49.74,-271.95,-39.74,-43.28
ROE(%),-9.81,5.00,-22.54,-5.41,-7.52
ROA(%),-6.91,3.67,-11.98,-3.45,-5.64
부채비율,30.44,39.28,68.37,43.80,55.12
자본유보율,512.39,742.26,560.83,726.79,405.72
EPS(원),-163,121,-605,-151,-230
PER(배),N/A,95.44,N/A,N/A,N/A
BPS(원),"1,719","2,977","2,373","3,102","3,072"
PBR(배),6.97,3.88,4.16,3.85,2.15
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"51,674,556","60,592,837","62,093,224","69,240,177","69,246,486"
