주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,923,914,993,"1,072","1,332"
영업이익,9,1,-31,28,12
영업이익(발표기준),9,1,-31,28,12
세전계속사업이익,0,-17,-53,153,34
당기순이익,5,-16,-51,136,32
  당기순이익(지배),5,-16,-51,136,32
  당기순이익(비지배),,,,,
자산총계,910,970,957,"1,416","1,989"
부채총계,515,548,545,686,"1,060"
자본총계,395,423,412,730,929
  자본총계(지배),395,423,412,730,929
  자본총계(비지배),,,,,
자본금,148,155,178,263,267
영업활동현금흐름,39,10,84,6,-117
투자활동현금흐름,-20,-34,-94,-232,-123
재무활동현금흐름,-25,24,30,217,272
CAPEX,32,34,34,73,126
FCF,7,-24,50,-68,-242
이자발생부채,366,401,357,481,754
영업이익률,0.95,0.16,-3.10,2.65,0.92
순이익률,0.53,-1.80,-5.10,12.72,2.38
ROE(%),1.21,-4.01,-12.14,23.89,3.82
ROA(%),0.52,-1.75,-5.25,11.49,1.86
부채비율,130.36,129.56,132.43,94.01,114.08
자본유보율,75.52,61.61,29.68,79.38,92.79
EPS(원),17,-55,-144,353,59
PER(배),57.55,N/A,N/A,4.32,26.85
BPS(원),"1,371","1,398","1,179","1,404","1,762"
PBR(배),0.70,0.64,0.70,1.09,0.91
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"29,506,142","30,912,611","35,598,043","52,696,165","53,405,384"
