주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,288,316,367,254,352
영업이익,42,56,77,39,99
영업이익(발표기준),42,56,77,39,99
세전계속사업이익,52,68,96,57,125
당기순이익,38,45,81,79,263
  당기순이익(지배),38,42,72,71,258
  당기순이익(비지배),,3,9,8,6
자산총계,700,861,973,"1,137","1,350"
부채총계,264,310,350,464,425
자본총계,436,551,623,673,925
  자본총계(지배),436,521,583,625,887
  자본총계(비지배),,,40,48,37
자본금,56,111,111,111,111
영업활동현금흐름,61,50,45,95,95
투자활동현금흐름,-18,-147,-11,-33,10
재무활동현금흐름,1,72,-13,-33,-16
CAPEX,7,1,2,3,3
FCF,53,49,43,91,92
이자발생부채,0,0,9,17,14
영업이익률,14.52,17.71,21.02,15.23,28.08
순이익률,13.36,14.24,22.06,31.04,74.72
ROE(%),9.32,8.88,13.02,11.68,34.08
ROA(%),5.73,5.77,8.83,7.48,21.17
부채비율,60.46,56.31,56.11,68.93,45.97
자본유보율,716.03,344.58,398.42,451.86,674.11
EPS(원),173,191,323,317,"1,157"
PER(배),11.99,11.30,10.96,13.10,5.88
BPS(원),"1,958","2,337","2,617","2,861","4,060"
PBR(배),1.06,0.92,1.35,1.45,1.67
현금DPS(원),15,20,30,50,200
현금배당수익률,0.72,0.93,0.85,1.20,2.94
현금배당성향(%),8.68,10.49,9.30,15.49,16.96
발행주식수(보통주),"22,276,078","22,276,078","22,276,078","22,276,078","22,276,078"
