주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,695,"1,378","1,970","2,263","2,442"
영업이익,-80,-31,-267,-119,48
영업이익(발표기준),-80,-31,-267,-119,48
세전계속사업이익,-141,-206,-479,-250,-158
당기순이익,-141,-213,-480,-231,-161
  당기순이익(지배),-141,-213,-480,-231,-161
  당기순이익(비지배),,,,,
자산총계,"1,309","2,045","1,716","1,724","2,549"
부채총계,172,446,537,766,"1,753"
자본총계,"1,137","1,599","1,179",958,796
  자본총계(지배),"1,137","1,599","1,179",958,796
  자본총계(비지배),,,,,
자본금,238,278,284,284,284
영업활동현금흐름,-76,136,-14,152,24
투자활동현금흐름,-450,-102,-26,-25,-369
재무활동현금흐름,650,685,-30,-23,681
CAPEX,6,20,10,10,21
FCF,-81,116,-23,142,3
이자발생부채,48,51,32,53,974
영업이익률,-11.46,-2.26,-13.58,-5.25,1.99
순이익률,-20.29,-15.46,-24.37,-10.19,-6.59
ROE(%),-18.57,-15.58,-34.56,-21.59,-18.36
ROA(%),-15.57,-12.71,-25.53,-13.41,-7.54
부채비율,15.14,27.91,45.51,80.00,220.07
자본유보율,380.37,485.46,319.34,238.07,181.23
EPS(원),-388,-420,-858,-406,-251
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"2,391","2,877","2,074","1,685","1,138"
PBR(배),2.33,2.35,2.88,3.13,5.17
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"47,548,592","55,558,279","56,859,847","56,859,847","56,859,847"
