주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,768,918,"1,025","1,038","1,010"
영업이익,-32,6,11,-6,34
영업이익(발표기준),-32,6,11,-6,34
세전계속사업이익,-63,-47,26,-64,26
당기순이익,-61,-75,14,-65,8
  당기순이익(지배),-61,-75,14,-64,9
  당기순이익(비지배),0,0,0,0,0
자산총계,"1,234","1,092","1,369",963,920
부채총계,867,759,709,400,368
자본총계,366,333,659,563,552
  자본총계(지배),368,335,661,566,554
  자본총계(비지배),-2,,-2,-2,-3
자본금,203,208,208,209,220
영업활동현금흐름,-25,74,43,41,78
투자활동현금흐름,86,23,-85,85,-45
재무활동현금흐름,-68,-95,324,-394,-55
CAPEX,12,11,8,12,9
FCF,-37,63,35,29,69
이자발생부채,668,531,516,217,195
영업이익률,-4.12,0.63,1.12,-0.53,3.39
순이익률,-7.92,-8.20,1.41,-6.21,0.83
ROE(%),-17.04,-21.36,2.90,-10.51,1.58
ROA(%),-4.63,-6.47,1.17,-5.53,0.89
부채비율,236.73,228.16,107.56,70.97,66.72
자본유보율,85.26,64.25,56.09,9.59,2.63
EPS(원),-139,-165,31,-140,19
PER(배),N/A,N/A,140.53,N/A,210.86
BPS(원),826,731,"1,444","1,229","1,205"
PBR(배),9.41,8.34,3.06,4.64,3.35
현금DPS(원),54,54,54,0,
현금배당수익률,0.70,0.89,1.23,0.00,
현금배당성향(%),-39.91,-33.20,172.88,0.00,
발행주식수(보통주),"44,691,814","45,925,569","45,925,569","46,127,437","46,127,437"
