주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,117","1,461","1,103","1,256","2,066"
영업이익,267,272,27,154,308
영업이익(발표기준),267,272,27,154,308
세전계속사업이익,254,263,22,149,360
당기순이익,199,204,15,117,279
  당기순이익(지배),198,202,16,115,277
  당기순이익(비지배),1,2,0,2,2
자산총계,"1,553","1,828","1,788","2,240","2,767"
부채총계,452,574,538,891,"1,147"
자본총계,"1,101","1,254","1,250","1,349","1,620"
  자본총계(지배),"1,081","1,232","1,234","1,331","1,603"
  자본총계(비지배),20,,16,18,17
자본금,18,37,37,37,37
영업활동현금흐름,-158,105,42,320,-36
투자활동현금흐름,-142,-101,-10,-700,-92
재무활동현금흐름,317,35,19,251,194
CAPEX,134,66,87,420,436
FCF,-292,39,-45,-100,-472
이자발생부채,296,379,453,740,953
영업이익률,23.92,18.60,2.46,12.28,14.88
순이익률,17.78,13.99,1.39,9.31,13.49
ROE(%),24.19,17.46,1.28,8.98,18.89
ROA(%),15.99,12.09,0.85,5.80,11.13
부채비율,41.10,45.80,43.03,66.07,70.79
자본유보율,"5,748.04","3,335.69","3,335.80","3,647.19","4,368.04"
EPS(원),541,546,43,311,749
PER(배),6.92,5.61,55.93,10.12,5.85
BPS(원),"2,922","3,409","3,413","3,818","4,598"
PBR(배),1.28,0.90,0.70,0.82,0.95
현금DPS(원),38,40,0,30,50
현금배당수익률,1.00,1.31,0.00,0.95,1.14
현금배당성향(%),7.01,7.16,0.00,9.08,6.29
발행주식수(보통주),"36,988,000","36,988,000","36,988,000","36,988,000","36,988,000"
