주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,020","1,122","1,556","1,328","1,565"
영업이익,58,65,185,61,100
영업이익(발표기준),58,65,185,61,100
세전계속사업이익,28,34,149,27,115
당기순이익,32,60,88,-8,98
  당기순이익(지배),29,46,18,-54,58
  당기순이익(비지배),3,14,70,46,40
자산총계,745,770,933,964,"1,033"
부채총계,392,325,407,430,388
자본총계,354,446,526,534,645
  자본총계(지배),342,397,410,372,433
  자본총계(비지배),12,,116,162,211
자본금,72,76,77,82,82
영업활동현금흐름,-87,84,401,-70,17
투자활동현금흐름,27,-40,-150,-52,-75
재무활동현금흐름,43,-15,-42,36,-52
CAPEX,8,11,10,10,9
FCF,-95,73,392,-81,8
이자발생부채,273,227,204,240,204
영업이익률,5.64,5.83,11.86,4.59,6.36
순이익률,3.10,5.37,5.66,-0.57,6.27
ROE(%),9.12,12.49,4.52,-13.73,14.44
ROA(%),4.54,7.95,10.34,-0.80,9.83
부채비율,110.74,72.93,77.37,80.57,60.22
자본유보율,397.62,448.11,448.39,371.50,441.56
EPS(원),202,311,119,-336,354
PER(배),26.21,8.93,25.16,N/A,11.70
BPS(원),"2,389","2,608","2,650","2,266","2,638"
PBR(배),2.22,1.07,1.13,1.34,1.57
현금DPS(원),0,50,50,,
현금배당수익률,0.00,1.80,1.68,,
현금배당성향(%),0.00,16.48,42.41,0.00,
발행주식수(보통주),"14,313,750","15,212,256","15,487,109","16,418,641","16,418,641"
