주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,481","3,880","4,387","4,097","4,657"
영업이익,10,68,82,62,95
영업이익(발표기준),10,68,82,62,95
세전계속사업이익,42,35,72,41,64
당기순이익,23,40,57,39,48
  당기순이익(지배),20,40,57,37,56
  당기순이익(비지배),3,0,0,2,-8
자산총계,"3,271","3,341","3,329","3,638","3,735"
부채총계,"2,046","2,130","2,071","2,351","2,335"
자본총계,"1,225","1,211","1,258","1,287","1,400"
  자본총계(지배),"1,162","1,149","1,195","1,222","1,335"
  자본총계(비지배),63,,63,66,65
자본금,28,28,28,28,28
영업활동현금흐름,265,219,266,142,395
투자활동현금흐름,-342,-168,-156,-376,-155
재무활동현금흐름,90,-79,-63,234,-103
CAPEX,491,382,250,287,259
FCF,-226,-163,16,-144,137
이자발생부채,"1,001",944,"1,005","1,271","1,197"
영업이익률,0.29,1.74,1.87,1.51,2.04
순이익률,0.66,1.03,1.30,0.96,1.03
ROE(%),1.71,3.47,4.89,3.05,4.36
ROA(%),0.73,1.21,1.70,1.12,1.30
부채비율,167.09,175.88,164.60,182.68,166.83
자본유보율,"4,413.85","4,408.45","4,525.35","4,655.34","4,852.24"
EPS(원),72,144,206,132,200
PER(배),50.15,19.33,14.29,22.01,16.52
BPS(원),"4,172","4,127","4,293","4,388","4,794"
PBR(배),0.87,0.67,0.68,0.66,0.69
현금DPS(원),60,60,60,30,60
현금배당수익률,1.65,2.16,2.04,1.03,1.81
현금배당성향(%),82.89,41.72,29.16,22.69,29.95
발행주식수(보통주),"27,841,064","27,841,064","27,841,064","27,841,064",
