주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,395,411,408,387,378
영업이익,-100,-95,-108,-1,-64
영업이익(발표기준),-100,-95,-108,-1,-64
세전계속사업이익,-293,-279,-185,-255,-155
당기순이익,-256,-252,-215,-274,-167
  당기순이익(지배),-255,-244,-201,-273,-166
  당기순이익(비지배),-2,-7,-13,-1,-2
자산총계,961,"1,058",862,640,821
부채총계,496,460,384,253,490
자본총계,465,597,477,388,331
  자본총계(지배),463,590,475,387,331
  자본총계(비지배),2,,3,0,0
자본금,90,122,134,186,204
영업활동현금흐름,-29,-39,4,28,-40
투자활동현금흐름,-132,-245,27,-7,-333
재무활동현금흐름,123,302,-18,3,307
CAPEX,25,13,12,1,17
FCF,-54,-53,-8,27,-57
이자발생부채,414,336,263,123,377
영업이익률,-25.36,-22.99,-26.49,-0.26,-16.98
순이익률,-65.01,-61.23,-52.64,-70.81,-44.23
ROE(%),-57.97,-46.43,-37.84,-63.33,-46.11
ROA(%),-29.34,-24.94,-22.37,-36.46,-22.89
부채비율,106.70,77.12,80.54,65.16,147.98
자본유보율,444.91,429.57,295.49,136.52,85.91
EPS(원),"-1,611","-1,125",-777,-896,-439
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"2,620","2,451","1,799","1,052",816
PBR(배),3.11,2.20,1.46,2.80,2.34
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"18,024,493","24,376,456","26,702,985","37,113,526","40,851,640"
