주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,252","2,118","2,229","2,434","2,349"
영업이익,191,-233,-125,113,-306
영업이익(발표기준),191,-233,-125,113,-306
세전계속사업이익,91,-304,-156,45,-345
당기순이익,81,-296,-148,46,-346
  당기순이익(지배),81,-296,-148,45,-346
  당기순이익(비지배),0,0,0,0,0
자산총계,"4,234","3,654","3,702","3,943","3,902"
부채총계,"3,115","2,814","3,003","2,962","3,258"
자본총계,"1,119",840,699,981,644
  자본총계(지배),"1,119",840,698,980,643
  자본총계(비지배),0,,1,1,1
자본금,130,130,130,130,130
영업활동현금흐름,249,190,181,35,-176
투자활동현금흐름,-129,21,-58,27,-66
재무활동현금흐름,-78,-281,-26,13,130
CAPEX,14,6,2,3,10
FCF,235,184,179,32,-186
이자발생부채,"2,051","1,771","1,755","1,767","1,909"
영업이익률,5.88,-10.98,-5.59,4.63,-13.03
순이익률,2.50,-13.99,-6.63,1.87,-14.72
ROE(%),7.70,-30.25,-19.22,5.40,-42.59
ROA(%),1.87,-7.51,-4.02,1.19,-8.82
부채비율,278.44,335.13,429.87,301.94,505.93
자본유보율,467.04,274.35,159.52,198.84,-63.13
EPS(원),313,"-1,140",-568,174,"-1,330"
PER(배),12.42,N/A,N/A,14.71,N/A
BPS(원),"4,304","3,231","2,685","3,771","2,475"
PBR(배),0.90,1.04,0.79,0.68,1.66
현금DPS(원),,,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"26,000,000","26,000,000","26,000,000","26,000,000","26,000,000"
