주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,86,87,129,681,493
영업이익,-10,-18,-2,303,106
영업이익(발표기준),-10,-18,-2,303,106
세전계속사업이익,-17,-27,-17,293,106
당기순이익,-20,-28,-17,241,91
  당기순이익(지배),-19,-27,-14,242,95
  당기순이익(비지배),0,0,-3,0,-4
자산총계,227,244,248,706,967
부채총계,148,190,207,310,251
자본총계,79,55,42,396,716
  자본총계(지배),79,51,40,386,710
  자본총계(비지배),0,,1,10,6
자본금,27,27,27,35,80
영업활동현금흐름,-9,-16,-11,35,71
투자활동현금흐름,-3,-18,-1,-100,-62
재무활동현금흐름,-6,9,8,87,252
CAPEX,3,2,2,93,34
FCF,-13,-18,-12,-59,37
이자발생부채,137,153,168,152,178
영업이익률,-11.89,-20.93,-1.64,44.59,21.59
순이익률,-22.77,-31.58,-13.13,35.48,18.42
ROE(%),-21.98,-41.83,-31.40,113.22,17.29
ROA(%),-8.20,-11.68,-6.86,50.60,10.85
부채비율,188.00,345.85,493.19,78.15,35.12
자본유보율,195.58,91.90,53.05,"1,008.02",832.52
EPS(원),-175,-244,-129,"1,855",601
PER(배),N/A,N/A,N/A,9.93,17.63
BPS(원),709,457,364,"2,669","4,528"
PBR(배),3.45,3.48,5.16,6.90,2.34
현금DPS(원),0,0,0,70,83
현금배당수익률,0.00,0.00,0.00,0.38,0.78
현금배당성향(%),0.00,0.00,0.00,4.17,13.73
발행주식수(보통주),"11,105,698","11,105,698","11,105,698","14,477,416","16,050,530"
