주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,949,857,"1,286","1,965",772
영업이익,56,57,30,-692,-243
영업이익(발표기준),56,57,30,-692,-243
세전계속사업이익,46,7,-3,-982,-425
당기순이익,36,4,-2,-930,-439
  당기순이익(지배),36,8,-1,-949,-418
  당기순이익(비지배),0,-4,-1,18,-21
자산총계,969,"1,481","1,477","1,777","1,246"
부채총계,651,"1,139","1,170","1,695","1,163"
자본총계,318,341,307,82,83
  자본총계(지배),317,339,307,62,85
  자본총계(비지배),1,,1,20,-1
자본금,26,40,40,102,161
영업활동현금흐름,-112,-130,74,-455,-334
투자활동현금흐름,-45,-28,-59,-158,-6
재무활동현금흐름,193,149,87,546,275
CAPEX,2,30,2,2,0
FCF,-114,-160,73,-458,-334
이자발생부채,340,474,488,555,399
영업이익률,5.93,6.68,2.32,-35.23,-31.44
순이익률,3.79,0.43,-0.17,-47.34,-56.89
ROE(%),,2.49,-0.31,-514.34,-568.79
ROA(%),,0.30,-0.15,-57.18,-29.04
부채비율,205.17,333.70,380.40,"2,069.10","1,399.13"
자본유보율,"1,093.52",751.63,693.20,-41.16,-47.63
EPS(원),369,69,-8,"-6,156","-1,711"
PER(배),12.54,78.49,N/A,N/A,N/A
BPS(원),"2,660","2,848","2,601",306,262
PBR(배),1.74,1.89,1.96,33.19,4.88
현금DPS(원),58,0,0,0,
현금배당수익률,1.25,0.00,0.00,0.00,
현금배당성향(%),19.00,0.00,0.00,0.00,
발행주식수(보통주),"11,904,056","11,904,056","11,904,056","20,379,605","32,251,424"
