주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,397","1,672","1,543","1,361","1,566"
영업이익,150,155,-96,-227,-275
영업이익(발표기준),150,155,-96,-227,-275
세전계속사업이익,132,130,-130,-226,-468
당기순이익,132,213,-117,-274,-491
  당기순이익(지배),133,215,-117,-274,-491
  당기순이익(비지배),-1,-2,,,
자산총계,"1,558","3,170","2,897","2,689","2,359"
부채총계,593,"1,260","1,103","1,163","1,325"
자본총계,964,"1,911","1,794","1,525","1,033"
  자본총계(지배),966,"1,911","1,794","1,525","1,033"
  자본총계(비지배),-2,,,,
자본금,299,369,369,369,369
영업활동현금흐름,83,-83,-33,-123,-98
투자활동현금흐름,-147,-560,-214,-123,47
재무활동현금흐름,113,"1,378",-168,70,144
CAPEX,111,381,214,92,40
FCF,-28,-463,-247,-215,-138
이자발생부채,234,864,747,823,914
영업이익률,10.75,9.27,-6.24,-16.65,-17.54
순이익률,9.46,12.73,-7.58,-20.13,-31.36
ROE(%),16.93,14.97,-6.32,-16.51,-38.39
ROA(%),9.34,9.00,-3.86,-9.81,-19.46
부채비율,61.55,65.92,61.48,76.27,128.23
자본유보율,216.08,418.14,386.53,313.29,179.82
EPS(원),259,314,-159,-372,-666
PER(배),24.62,16.23,N/A,N/A,N/A
BPS(원),"1,558","2,591","2,433","2,069","1,401"
PBR(배),4.08,1.97,1.36,1.87,1.86
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"61,979,620","73,741,625","73,741,625","73,741,625","73,741,625"
