주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,041",992,734,853,755
영업이익,-119,9,-21,-14,12
영업이익(발표기준),-119,9,-21,-14,12
세전계속사업이익,-123,11,-19,-20,34
당기순이익,-123,11,-19,-20,34
  당기순이익(지배),-123,11,-19,-19,34
  당기순이익(비지배),,,,0,
자산총계,601,464,557,533,564
부채총계,410,262,313,308,306
자본총계,191,202,244,225,259
  자본총계(지배),191,202,244,225,259
  자본총계(비지배),,,,0,
자본금,109,109,134,134,134
영업활동현금흐름,-5,12,-30,-13,-57
투자활동현금흐름,9,-1,-36,11,16
재무활동현금흐름,-31,-10,68,-1,61
CAPEX,1,1,5,1,1
FCF,-6,11,-35,-13,-58
이자발생부채,99,89,141,139,194
영업이익률,-11.46,0.95,-2.82,-1.59,1.53
순이익률,-11.81,1.12,-2.61,-2.32,4.47
ROE(%),-48.70,5.65,-8.59,-8.28,13.96
ROA(%),-17.38,2.08,-3.75,-3.63,6.16
부채비율,214.56,129.89,127.93,136.74,118.15
자본유보율,76.65,86.79,83.56,69.11,94.21
EPS(원),-514,46,-77,-72,126
PER(배),N/A,45.88,N/A,N/A,19.20
BPS(원),802,848,912,839,965
PBR(배),4.34,2.51,1.70,2.10,2.50
현금DPS(원),0,0,,,
현금배당수익률,0.00,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"23,913,365","23,913,365","26,896,161","26,896,161","26,896,161"
