주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,162","1,287","1,483","1,690","2,004"
영업이익,127,182,237,285,331
영업이익(발표기준),127,182,237,285,331
세전계속사업이익,112,181,248,275,325
당기순이익,97,153,211,238,250
  당기순이익(지배),48,75,107,121,117
  당기순이익(비지배),48,79,104,116,133
자산총계,"1,334","1,514","1,999","2,600","3,030"
부채총계,335,373,650,868,984
자본총계,999,"1,142","1,350","1,732","2,046"
  자본총계(지배),558,628,732,884,"1,003"
  자본총계(비지배),441,,617,848,"1,043"
자본금,68,68,68,68,68
영업활동현금흐름,204,219,370,501,409
투자활동현금흐름,-89,-229,-300,-469,-411
재무활동현금흐름,-58,11,-86,207,-136
CAPEX,93,109,245,475,143
FCF,111,110,125,26,267
이자발생부채,96,119,352,504,574
영업이익률,10.94,14.13,16.00,16.89,16.51
순이익률,8.32,11.92,14.23,14.05,12.47
ROE(%),8.88,12.58,15.73,14.99,12.40
ROA(%),7.46,10.77,12.01,10.33,8.88
부채비율,33.52,32.62,48.13,50.13,48.08
자본유보율,753.95,864.74,"1,018.89","1,242.18","1,426.93"
EPS(원),356,551,790,895,864
PER(배),16.47,11.55,10.48,14.70,15.62
BPS(원),"4,277","4,818","5,617","6,779","7,620"
PBR(배),1.37,1.32,1.47,1.94,1.77
현금DPS(원),30,30,40,60,70
현금배당수익률,0.51,0.47,0.48,0.46,0.52
현금배당성향(%),8.11,5.25,4.87,6.46,7.88
발행주식수(보통주),"13,535,684","13,535,684","13,535,684","13,535,684","13,535,684"
