주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,207","1,634","1,915","2,662","2,998"
영업이익,70,64,37,72,123
영업이익(발표기준),70,64,37,72,123
세전계속사업이익,99,68,39,64,106
당기순이익,78,42,32,65,85
  당기순이익(지배),62,21,11,41,57
  당기순이익(비지배),16,21,21,24,29
자산총계,"1,043","1,256","1,361","1,447","1,641"
부채총계,234,240,349,355,454
자본총계,810,"1,015","1,012","1,092","1,187"
  자본총계(지배),637,805,785,842,903
  자본총계(비지배),173,,227,250,284
자본금,63,63,63,63,63
영업활동현금흐름,76,18,23,137,85
투자활동현금흐름,-54,16,-86,-95,-139
재무활동현금흐름,-9,-5,17,-29,36
CAPEX,32,53,12,4,11
FCF,43,-35,11,133,74
이자발생부채,0,0,120,105,133
영업이익률,5.79,3.92,1.91,2.71,4.09
순이익률,6.46,2.54,1.66,2.44,2.85
ROE(%),10.25,2.89,1.38,5.03,6.50
ROA(%),7.72,3.61,2.43,4.63,5.53
부채비율,28.90,23.66,34.53,32.46,38.27
자본유보율,749.32,997.26,997.95,"1,255.26","1,345.80"
EPS(원),496,165,87,326,451
PER(배),16.68,60.38,77.18,28.55,47.10
BPS(원),"5,173","6,539","6,499","6,970","7,469"
PBR(배),1.60,1.53,1.04,1.33,2.84
현금DPS(원),0,100,,,
현금배당수익률,0.00,1.00,,,
현금배당성향(%),0.00,49.22,0.00,0.00,
발행주식수(보통주),"12,578,946","12,578,946","12,578,946","12,578,946","12,578,946"
