주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,156,143,133,130,180
영업이익,-8,-29,-26,-35,-2
영업이익(발표기준),-8,-29,-26,-35,-2
세전계속사업이익,35,-28,-23,-75,2
당기순이익,37,-27,-21,-72,0
  당기순이익(지배),38,-17,-7,-36,2
  당기순이익(비지배),-2,-10,-15,-36,-2
자산총계,415,390,355,307,346
부채총계,35,41,30,54,92
자본총계,380,349,326,254,254
  자본총계(지배),331,311,302,266,252
  자본총계(비지배),49,,23,-12,2
자본금,38,38,38,38,38
영업활동현금흐름,37,-1,-8,-6,-119
투자활동현금흐름,-6,-15,13,0,12
재무활동현금흐름,-7,-2,,0,49
CAPEX,1,6,0,2,2
FCF,36,-8,-8,-8,-121
이자발생부채,0,0,0,0,54
영업이익률,-5.17,-20.51,-19.97,-26.84,-0.96
순이익률,23.54,-18.97,-16.14,-55.16,-0.17
ROE(%),,-5.38,-2.17,-12.75,0.62
ROA(%),,-6.74,-5.75,-21.66,-0.10
부채비율,9.29,11.65,9.14,21.24,36.04
자본유보율,793.13,739.96,718.01,621.29,585.42
EPS(원),203,-91,-35,-192,8
PER(배),8.04,N/A,N/A,N/A,168.92
BPS(원),"1,928","1,812","1,764","1,550","1,470"
PBR(배),0.85,0.95,0.94,0.78,0.97
현금DPS(원),10,0,0,0,
현금배당수익률,0.61,0.00,0.00,0.00,
현금배당성향(%),4.46,0.00,0.00,0.00,
발행주식수(보통주),"18,900,000","18,900,000","18,900,000","18,900,000","18,900,000"
