주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,480,317,242,286,219
영업이익,-1,-47,-41,-33,-73
영업이익(발표기준),-1,-47,-41,-33,-73
세전계속사업이익,-161,-142,-242,-16,-51
당기순이익,-145,-173,-234,-17,-50
  당기순이익(지배),-145,-173,-234,-17,-50
  당기순이익(비지배),0,,,,
자산총계,564,645,419,633,742
부채총계,399,332,157,178,266
자본총계,165,313,262,454,475
  자본총계(지배),165,313,262,454,475
  자본총계(비지배),,,,,
자본금,46,65,84,199,23
영업활동현금흐름,112,-8,25,-30,-8
투자활동현금흐름,-144,-117,-133,-120,-120
재무활동현금흐름,8,198,1,153,122
CAPEX,37,93,36,44,130
FCF,74,-101,-11,-74,-138
이자발생부채,345,217,88,68,129
영업이익률,-0.19,-14.80,-17.10,-11.61,-33.41
순이익률,-30.23,-54.50,-97.10,-6.03,-23.00
ROE(%),-61.90,-72.22,-81.56,-4.82,-10.85
ROA(%),-22.81,-28.57,-44.08,-3.28,-7.34
부채비율,241.71,105.91,60.07,39.25,56.04
자본유보율,293.94,407.60,233.84,135.09,"1,990.59"
EPS(원),"-15,908","-14,430","-16,254",-668,"-1,207"
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"18,535","24,364","15,843","11,409","10,390"
PBR(배),2.89,1.78,1.34,1.16,0.67
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"912,520","1,306,814","1,674,598","3,982,691","4,579,603"
