주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,934,"1,029","1,164","1,545","1,987"
영업이익,30,37,27,90,176
영업이익(발표기준),30,37,27,90,176
세전계속사업이익,-79,5,-6,57,165
당기순이익,-79,5,-7,53,230
  당기순이익(지배),-80,4,-9,51,229
  당기순이익(비지배),1,1,2,2,1
자산총계,"1,339","1,734","1,912","2,060","2,984"
부채총계,794,898,"1,091","1,188","1,665"
자본총계,545,836,822,872,"1,319"
  자본총계(지배),532,822,806,855,"1,299"
  자본총계(비지배),13,,16,18,21
자본금,73,76,76,77,77
영업활동현금흐름,9,26,-65,101,75
투자활동현금흐름,-49,-159,-136,-111,-444
재무활동현금흐름,0,217,164,86,521
CAPEX,55,127,152,116,253
FCF,-46,-101,-217,-15,-177
이자발생부채,643,663,830,915,"1,377"
영업이익률,3.19,3.63,2.29,5.84,8.86
순이익률,-8.48,0.46,-0.60,3.40,11.56
ROE(%),-14.52,0.58,-1.11,6.12,21.24
ROA(%),-5.76,0.31,-0.38,2.64,9.11
부채비율,145.79,107.45,132.73,136.13,126.20
자본유보율,402.45,643.88,631.82,706.58,"1,115.23"
EPS(원),-579,27,-59,331,"1,478"
PER(배),N/A,655.08,N/A,140.54,72.10
BPS(원),"3,806","5,586","5,474","5,742","8,721"
PBR(배),3.81,3.13,3.25,8.09,12.22
현금DPS(원),0,0,0,50,100
현금배당수익률,0.00,0.00,0.00,0.11,0.09
현금배당성향(%),0.00,4.71,0.00,15.02,6.51
발행주식수(보통주),"14,551,225","14,551,225","14,551,225","15,387,644","15,480,593"
