주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,731,819,531,474,513
영업이익,17,22,18,-17,9
영업이익(발표기준),17,22,18,-17,9
세전계속사업이익,2,-4,19,-47,-153
당기순이익,1,-5,-3,-104,-153
  당기순이익(지배),0,-7,5,-76,-148
  당기순이익(비지배),1,3,-8,-28,-4
자산총계,916,"1,083","1,161","1,096",711
부채총계,467,488,541,580,362
자본총계,449,595,620,516,348
  자본총계(지배),356,467,504,430,315
  자본총계(비지배),93,,116,86,33
자본금,39,119,129,129,135
영업활동현금흐름,-15,38,37,111,12
투자활동현금흐름,-53,-128,-54,-25,-133
재무활동현금흐름,84,120,38,-45,35
CAPEX,45,76,52,26,23
FCF,-60,-38,-15,85,-11
이자발생부채,308,278,362,186,194
영업이익률,2.27,2.68,3.38,-3.66,1.71
순이익률,0.12,-0.57,-0.56,-22.03,-29.77
ROE(%),-0.15,-1.80,0.95,-16.28,-39.84
ROA(%),0.10,-0.47,-0.27,-9.25,-16.89
부채비율,103.94,82.06,87.26,112.37,104.01
자본유보율,831.70,302.58,298.40,232.52,124.46
EPS(원),-3,-36,18,-295,-559
PER(배),N/A,N/A,111.77,N/A,N/A
BPS(원),"1,939","1,956","1,967","1,678","1,171"
PBR(배),1.15,0.98,1.03,0.88,1.45
현금DPS(원),0,20,0,0,
현금배당수익률,0.00,1.04,0.00,0.00,
현금배당성향(%),0.00,-64.31,0.00,0.00,
발행주식수(보통주),"18,384,327","23,851,615","25,797,855","25,797,855","27,067,695"
