주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,524,"4,048","5,359","4,888","4,038","5,858","9,010","9,724"
영업이익,217,"1,681","1,506","1,573",430,"1,737","3,454","3,507"
영업이익(발표기준),217,"1,681","1,506","1,573",430,,,
세전계속사업이익,177,"1,754","1,813","1,420",777,"1,927","3,647","3,732"
당기순이익,147,"1,464","1,577","1,009",594,"1,509","2,820","2,871"
  당기순이익(지배),147,"1,464","1,577","1,009",594,"1,496","2,808","2,860"
  당기순이익(비지배),,,,,,,,
자산총계,"2,966","7,125","8,674","8,972","13,566","15,786","18,935","22,888"
부채총계,214,"3,045","2,784","2,603","6,376","7,231","7,436","8,691"
자본총계,"2,752","4,080","5,890","6,369","7,190","8,556","11,391","14,311"
  자본총계(지배),"2,752","4,080","5,890","6,369","7,190","8,560","11,284","13,968"
  자본총계(비지배),,,,,,,,
자본금,60,65,65,65,66,68,68,67
영업활동현금흐름,265,"1,593","1,684","1,574",644,"1,772","2,848","2,767"
투자활동현금흐름,-83,"-3,050","-1,801",-704,"-2,377","-1,117",-964,"-1,040"
재무활동현금흐름,"1,788","1,386",-418,-557,"2,110",437,264,535
CAPEX,40,107,370,267,474,370,427,412
FCF,225,"1,485","1,314","1,308",170,"1,238","2,253","2,124"
이자발생부채,0,"2,036","1,502","1,230","4,396",,,
영업이익률,41.34,41.53,28.10,32.18,10.64,29.65,38.34,36.07
순이익률,28.12,36.18,29.42,20.63,14.70,25.77,31.30,29.52
ROE(%),8.33,42.87,31.62,16.45,8.76,18.99,28.30,22.65
ROA(%),7.40,29.03,19.96,11.43,5.27,10.29,16.25,13.73
부채비율,7.77,74.63,47.26,40.87,88.68,84.52,65.28,60.73
자본유보율,"4,419.32","6,547.03","9,049.60","10,586.33","11,488.20",,,
EPS(원),259,"2,318","2,424","1,543",897,"2,303","4,371","4,452"
PER(배),191.47,17.94,15.28,33.73,154.13,25.31,13.34,13.10
BPS(원),"4,907","6,785","9,694","10,583","11,757","14,468","19,071","23,608"
PBR(배),10.09,6.13,3.82,4.92,11.76,4.03,3.06,2.47
현금DPS(원),0,0,0,0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,,,,
발행주식수(보통주),"60,331,500","64,715,000","65,115,000","65,399,250","66,221,500",,,
