주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,850,830,820,865,"1,030"
영업이익,61,30,30,31,14
영업이익(발표기준),61,30,30,31,14
세전계속사업이익,55,26,28,24,22
당기순이익,46,20,25,21,21
  당기순이익(지배),46,20,25,21,21
  당기순이익(비지배),,,,,
자산총계,535,526,521,610,654
부채총계,226,202,176,248,262
자본총계,309,324,345,361,391
  자본총계(지배),309,324,345,361,391
  자본총계(비지배),,,,,
자본금,20,41,71,71,71
영업활동현금흐름,37,-44,10,17,-20
투자활동현금흐름,-41,8,15,-43,0
재무활동현금흐름,29,-4,-11,39,10
CAPEX,11,21,12,48,26
FCF,27,-64,-2,-31,-46
이자발생부채,75,71,80,122,142
영업이익률,7.21,3.59,3.62,3.54,1.32
순이익률,5.46,2.37,3.05,2.40,2.01
ROE(%),18.94,6.21,7.48,5.87,5.51
ROA(%),9.83,3.71,4.78,3.67,3.28
부채비율,73.04,62.19,50.94,68.69,67.04
자본유보율,"1,474.03",697.75,383.40,407.99,438.17
EPS(원),390,142,176,146,146
PER(배),15.40,27.33,20.89,33.55,28.78
BPS(원),"2,247","2,275","2,424","2,538","2,749"
PBR(배),2.67,1.70,1.51,1.92,1.52
현금DPS(원),148,48,,,
현금배당수익률,2.47,1.25,,,
현금배당성향(%),43.99,35.11,0.00,0.00,
발행주식수(보통주),"13,761,544","14,244,718","14,244,718","14,244,718","14,244,718"
