주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,423,520,773,822,887
영업이익,85,104,128,141,169
영업이익(발표기준),85,104,128,141,169
세전계속사업이익,81,116,142,149,182
당기순이익,64,93,113,113,140
  당기순이익(지배),64,93,106,107,133
  당기순이익(비지배),,,7,5,7
자산총계,469,567,787,873,"1,035"
부채총계,84,115,186,188,241
자본총계,385,452,601,685,794
  자본총계(지배),385,452,545,624,724
  자본총계(비지배),,,56,61,69
자본금,77,77,77,77,77
영업활동현금흐름,79,114,134,184,193
투자활동현금흐름,-46,-70,-69,-76,-103
재무활동현금흐름,-13,-15,-38,-45,-49
CAPEX,5,5,9,7,3
FCF,74,109,126,177,190
이자발생부채,0,0,30,16,36
영업이익률,19.99,20.03,16.55,17.14,19.10
순이익률,15.17,17.87,14.59,13.74,15.82
ROE(%),17.75,22.21,21.19,18.38,19.71
ROA(%),14.68,17.95,16.67,13.61,14.71
부채비율,21.78,25.36,30.93,27.41,30.38
자본유보율,400.47,506.63,633.32,735.56,865.74
EPS(원),416,604,686,698,863
PER(배),19.14,11.77,12.04,14.02,11.14
BPS(원),"2,502","2,935","3,540","4,052","4,702"
PBR(배),3.19,2.42,2.33,2.41,2.04
현금DPS(원),96,150,175,200,230
현금배당수익률,1.20,2.11,2.12,2.04,2.39
현금배당성향(%),23.05,24.84,25.51,28.67,26.66
발행주식수(보통주),"15,400,000","15,400,000","15,400,000","15,400,000","15,400,000"
