주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,393,544,683,767,939
영업이익,63,51,36,60,33
영업이익(발표기준),63,51,36,60,33
세전계속사업이익,61,43,5,62,39
당기순이익,51,38,5,45,12
  당기순이익(지배),48,36,6,43,13
  당기순이익(비지배),3,3,-1,2,0
자산총계,398,"1,246","1,271","1,319","1,986"
부채총계,129,606,596,287,906
자본총계,269,640,675,"1,032","1,080"
  자본총계(지배),235,597,623,981,"1,023"
  자본총계(비지배),34,,52,52,57
자본금,23,31,32,87,87
영업활동현금흐름,29,36,45,113,43
투자활동현금흐름,-120,-425,-175,167,-683
재무활동현금흐름,91,704,-39,-21,600
CAPEX,2,162,15,9,19
FCF,28,-126,30,104,24
이자발생부채,70,497,481,161,753
영업이익률,15.90,9.33,5.29,7.77,3.49
순이익률,13.04,7.08,0.78,5.89,1.32
ROE(%),,8.54,0.96,5.40,1.25
ROA(%),,4.68,0.42,3.49,0.75
부채비율,48.18,94.64,88.39,27.82,83.97
자본유보율,902.97,"1,819.96","1,860.87","1,019.13","1,047.86"
EPS(원),554,314,46,286,73
PER(배),,30.91,166.19,29.53,137.57
BPS(원),"2,559","4,900","4,929","5,689","5,939"
PBR(배),0.00,1.98,1.57,1.49,1.68
현금DPS(원),0,0,0,0,0
현금배당수익률,,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"9,168,959","12,193,061","12,701,082","17,236,032","17,236,032"
