주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,233,241,363,"2,070","2,237"
영업이익,-63,-116,-85,"1,052",471
영업이익(발표기준),-63,-116,-85,"1,052",471
세전계속사업이익,-98,-100,-64,556,433
당기순이익,-99,-88,-74,592,292
  당기순이익(지배),-99,-88,-78,579,272
  당기순이익(비지배),,0,4,13,20
자산총계,587,708,821,"1,912","2,624"
부채총계,316,318,505,432,548
자본총계,271,390,316,"1,480","2,076"
  자본총계(지배),271,390,306,"1,456","2,030"
  자본총계(비지배),,0,10,24,45
자본금,103,114,114,126,129
영업활동현금흐름,-39,-81,-56,957,532
투자활동현금흐름,-58,-105,-120,-605,-456
재무활동현금흐름,114,178,183,-60,78
CAPEX,15,37,44,545,422
FCF,-54,-118,-100,412,110
이자발생부채,189,184,270,135,210
영업이익률,-27.20,-48.09,-23.48,50.82,21.04
순이익률,-42.73,-36.45,-20.44,28.59,13.05
ROE(%),-42.70,-26.67,-22.49,65.71,15.58
ROA(%),-17.18,-13.55,-9.71,43.32,12.88
부채비율,116.22,81.38,159.65,29.20,26.41
자본유보율,122.17,154.49,85.23,977.78,"1,399.78"
EPS(원),-526,-408,-349,"2,500","1,072"
PER(배),N/A,N/A,N/A,7.10,45.34
BPS(원),"1,316","1,764","1,355","5,775","7,867"
PBR(배),6.84,4.21,5.01,3.07,6.18
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"20,624,568","20,624,568","22,261,047","25,132,038","25,810,291"
