주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,101,128,194,298,264
영업이익,-34,-31,3,41,-17
영업이익(발표기준),-34,-31,3,41,-17
세전계속사업이익,-41,-29,5,32,-11
당기순이익,-43,-31,1,25,-13
  당기순이익(지배),-43,-31,1,25,-13
  당기순이익(비지배),,,,,
자산총계,166,140,143,165,263
부채총계,31,17,18,23,25
자본총계,135,124,125,143,239
  자본총계(지배),135,124,125,143,239
  자본총계(비지배),,,,,
자본금,35,35,35,68,68
영업활동현금흐름,-31,-31,8,36,-17
투자활동현금흐름,13,15,10,13,-89
재무활동현금흐름,,,-5,-7,101
CAPEX,1,1,1,4,2
FCF,-32,-32,6,32,-20
이자발생부채,0,0,6,7,8
영업이익률,-33.31,-24.41,1.64,13.77,-6.45
순이익률,-42.48,-24.58,0.32,8.25,-4.85
ROE(%),-27.29,-24.32,0.50,18.34,-6.71
ROA(%),-22.31,-20.53,0.43,15.92,-5.97
부채비율,23.07,13.40,14.51,15.85,10.37
자본유보율,361.19,328.93,327.00,147.49,248.51
EPS(원),-317,-232,5,181,-95
PER(배),N/A,N/A,"1,480.26",151.54,N/A
BPS(원),"1,034",947,960,"1,093","1,761"
PBR(배),1.70,1.41,7.03,25.15,11.75
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"13,546,307","13,546,307","13,546,307","13,546,307","13,546,307"
